idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
8248,-8.051692962646484,-8.996264457702637,-7.782354354858398,-10.179179191589355,-11.433024406433104,-11.433024406433104,-10.009607315063477,-11.606983184814451,-11.841157913208008,-11.841157913208008,-9.79958724975586,-12.090391159057615,-10.183714866638184,-13.909082412719728
8249,-8.44898796081543,-9.525991439819336,-8.576946258544922,-11.769132614135742,-11.937570571899414,-11.937570571899414,-10.29476547241211,-11.98702907562256,-12.356943130493164,-12.356943130493164,-9.752937316894531,-12.020416259765623,-9.845285415649414,-12.893795013427734
8250,-8.849234580993652,-10.059653282165527,-9.377437591552734,-13.369346618652344,-12.78787326812744,-12.78787326812744,-10.428528785705566,-12.165379524230955,-12.732051849365234,-12.732051849365234,-10.265335083007812,-12.789012908935549,-10.729968070983888,-15.5446195602417
8251,-7.680681228637695,-8.501665115356445,-7.292355537414551,-9.6596040725708,-10.705117225646973,-10.705117225646973,-9.286731719970703,-10.642982482910156,-10.61492156982422,-10.61492156982422,-7.663617134094238,-8.886436462402344,-10.60690689086914,-15.688133239746094
8252,-5.986720085144043,-6.242967128753662,-3.907146453857422,-2.886133909225464,-8.89625072479248,-8.89625072479248,-8.140647888183594,-9.114870071411133,-8.79029655456543,-8.79029655456543,-6.343506813049316,-6.906271457672119,-8.656167030334473,-9.839591026306152
8253,-6.648065090179443,-7.124926090240479,-5.231675148010254,-5.535096168518066,-9.835259437561035,-9.835259437561035,-9.008084297180176,-10.271617889404297,-9.773219108581545,-9.773219108581545,-7.217137336730957,-8.216718673706055,-10.081554412841797,-14.115753173828123
8254,-6.4773664474487305,-6.79221248626709,-5.418080806732178,-5.663041591644287,-8.580398559570312,-8.580398559570312,-8.183717727661133,-8.925590515136719,-8.51197624206543,-8.51197624206543,-6.677012920379639,-7.163522720336914,-8.728256225585938,-9.392057418823242
8255,-7.432576179504394,-8.170774459838867,-6.798858165740967,-8.669557571411133,-10.58090591430664,-10.58090591430664,-9.23711395263672,-10.576826095581056,-10.610698699951172,-10.610698699951172,-7.651274681091309,-8.86792278289795,-10.58924961090088,-15.635161399841309
8256,-7.754766464233398,-8.600361824035645,-7.443239688873291,-9.95832061767578,-11.024857521057127,-11.024857521057127,-9.652640342712402,-11.131025314331056,-10.964181900024414,-10.964181900024414,-8.169169425964355,-9.64476490020752,-11.020477294921877,-16.936351776123047
8257,-7.457542419433594,-8.204063415527344,-6.848791599273682,-8.769424438476562,-10.712702751159668,-10.712702751159668,-9.436769485473633,-10.843196868896484,-10.314337730407717,-10.314337730407717,-7.569623947143555,-8.745694160461426,-10.708683967590332,-15.99714183807373
8258,-7.190189361572266,-7.847592830657959,-6.314085006713867,-7.700011730194092,-10.41700839996338,-10.41700839996338,-9.39242458343506,-10.784071922302246,-10.099761009216309,-10.099761009216309,-7.788371086120605,-9.079623222351074,-10.743537902832031,-16.10170555114746
8259,-7.438185214996338,-8.17841911315918,-6.811914443969727,-8.695574760437012,-10.235721588134766,-10.235721588134766,-9.261922836303713,-10.610069274902344,-10.543597221374512,-10.543597221374512,-7.899330615997314,-9.24025535583496,-10.522887229919434,-15.439752578735352
8260,-8.204896926879883,-9.200701713562012,-8.345338821411133,-11.762421607971191,-11.193032264709473,-11.193032264709473,-9.717479705810549,-11.217313766479492,-11.23473072052002,-11.23473072052002,-8.577967643737793,-10.258211135864258,-11.020500183105469,-16.932588577270508
8261,-7.699008941650391,-8.526185035705566,-7.330236434936523,-9.884690284729004,-11.01353359222412,-11.01353359222412,-9.47348690032959,-10.892154693603516,-10.630727767944336,-10.630727767944336,-8.139766693115234,-9.600908279418944,-10.606905937194824,-15.688133239746094
8262,-5.885310173034668,-6.107754707336426,-3.704327583312988,-2.632462739944458,-9.094840049743652,-9.094840049743652,-8.374136924743652,-9.42635440826416,-8.664488792419434,-8.664488792419434,-6.658771514892578,-7.379415988922119,-8.65969467163086,-9.846495628356934
8263,-6.530994415283203,-6.968666076660156,-4.995695114135742,-5.2151970863342285,-10.14665985107422,-10.14665985107422,-9.21072006225586,-10.541799545288086,-9.751769065856934,-9.751769065856934,-7.805524826049805,-9.0995454788208,-10.08396339416504,-14.1190767288208
8264,-6.450874328613281,-6.759222030639648,-5.375153541564941,-5.674930095672607,-8.952957153320312,-8.952957153320312,-8.527692794799805,-9.35524559020996,-8.554513931274414,-8.554513931274414,-7.086799621582031,-7.709905624389648,-8.73015308380127,-9.394013404846191
8265,-7.283988952636719,-7.972659587860107,-6.50168514251709,-8.227177619934082,-10.97616195678711,-10.97616195678711,-9.46263313293457,-10.877518653869627,-10.639436721801758,-10.639436721801758,-8.264646530151367,-9.793353080749512,-10.58924961090088,-15.635161399841309
8266,-7.543665409088135,-8.319059371948242,-7.022873878479004,-9.270149230957031,-11.42489242553711,-11.42489242553711,-10.036131858825684,-11.64234733581543,-10.93344783782959,-10.93344783782959,-8.895907402038574,-10.740927696228027,-11.0198392868042,-16.93060874938965
8267,-7.324065208435059,-8.026094436645508,-6.5818376541137695,-8.387482643127441,-10.903497695922852,-10.903497695922852,-9.732454299926758,-11.237279891967772,-10.263079643249512,-10.263079643249512,-8.2256441116333,-9.735532760620115,-10.709833145141602,-15.998798370361328
8268,-7.252255439758301,-7.930347919464111,-6.438217639923096,-8.100242614746094,-10.907301902770996,-10.907301902770996,-9.731478691101074,-11.236143112182615,-9.997331619262695,-9.997331619262695,-8.556537628173828,-10.23187255859375,-10.743537902832031,-16.10170555114746
8269,-7.517694473266602,-8.284266471862793,-6.969096183776856,-9.161999702453612,-10.56895923614502,-10.56895923614502,-9.61500072479248,-11.080841064453123,-10.723949432373049,-10.723949432373049,-8.582225799560547,-10.264595985412598,-10.525362968444824,-15.445388793945312
8270,-8.186341285705566,-9.175795555114746,-8.306388854980469,-11.836585998535156,-11.507601737976074,-11.507601737976074,-10.065279006958008,-11.681211471557615,-11.337688446044922,-11.337688446044922,-9.18813705444336,-11.1732177734375,-11.020500183105469,-16.932588577270508
8271,-8.24802017211914,-9.258033752441406,-8.429746627807617,-11.2448091506958,-11.830349922180176,-11.830349922180176,-9.785295486450195,-11.307734489440918,-11.343451499938965,-11.343451499938965,-9.146547317504885,-11.111080169677734,-10.604462623596191,-15.684478759765623
8272,-6.368113994598389,-6.751657485961914,-4.668446063995361,-3.722915172576904,-9.96608543395996,-9.96608543395996,-8.850095748901367,-10.060965538024902,-9.180706024169922,-9.180706024169922,-8.093098640441895,-9.530906677246094,-8.65969467163086,-9.846495628356934
8273,-7.235601902008057,-7.908143997192383,-6.404911041259766,-7.195137023925781,-11.272576332092283,-11.272576332092283,-9.69475555419922,-11.187179565429688,-10.600921630859377,-10.600921630859377,-9.195907592773438,-11.185120582580566,-10.084568977355955,-14.121119499206545
8274,-6.847289085388184,-7.254739761352539,-6.035844326019287,-6.24664306640625,-9.68203353881836,-9.68203353881836,-8.79626178741455,-9.69083309173584,-9.083012580871582,-9.083012580871582,-7.663369655609131,-8.478665351867676,-8.730154037475586,-9.394014358520508
8275,-8.029645919799805,-8.966867446899414,-7.992997169494629,-10.37131118774414,-12.14028263092041,-12.14028263092041,-9.983150482177734,-11.571704864501951,-11.51272201538086,-11.51272201538086,-9.639138221740724,-11.849966049194336,-10.58541488647461,-15.627333641052246
8276,-8.220674514770508,-9.221571922302246,-8.375054359436035,-11.135425567626951,-12.260235786437988,-12.260235786437988,-10.395223617553713,-12.1209716796875,-11.622113227844238,-11.622113227844238,-9.818445205688477,-12.118927001953123,-11.022016525268556,-16.93346405029297
8277,-8.016252517700195,-8.949010848999023,-7.966212272644043,-10.317739486694336,-11.816594123840332,-11.816594123840332,-10.16164779663086,-11.809537887573242,-11.01832675933838,-11.01832675933838,-9.576337814331056,-11.755642890930176,-10.711362838745115,-16.001501083374023
8278,-7.822306632995605,-8.690417289733887,-7.57832145690918,-9.541956901550291,-12.22279167175293,-12.22279167175293,-10.34922981262207,-12.059812545776367,-11.002378463745115,-11.002378463745115,-9.80258560180664,-12.095138549804688,-10.743537902832031,-16.10170555114746
8279,-8.226316452026367,-9.229095458984377,-8.38633918762207,-11.157995223999023,-11.92115879058838,-11.92115879058838,-10.109952926635742,-11.740610122680664,-11.766955375671388,-11.766955375671388,-9.75411605834961,-12.028240203857422,-10.522887229919434,-15.439752578735352
8280,-8.703834533691406,-9.86936855316162,-9.34296417236328,-13.071162223815918,-12.672372817993164,-12.672372817993164,-10.570039749145508,-12.354059219360352,-11.927976608276367,-11.927976608276367,-10.265335083007812,-12.789012908935549,-11.02309799194336,-16.936704635620117
8281,-8.330964088439941,-9.368627548217772,-7.894998550415039,-9.589362144470217,-9.62113094329834,-9.62113094329834,-8.803109169006348,-9.998151779174805,-11.513126373291016,-11.513126373291016,-7.662607192993164,-8.884922981262207,-10.075267791748049,-12.69339656829834
8282,-6.890592098236084,-7.44813060760498,-5.014254093170166,-3.827872514724731,-8.426116943359375,-8.426116943359375,-8.197912216186523,-9.191225051879885,-10.489773750305176,-10.489773750305176,-6.343535423278809,-6.906561851501465,-9.14289093017578,-9.894811630249023
8283,-7.419825553894043,-8.15377426147461,-6.072719573974609,-5.9448018074035645,-8.595332145690918,-8.595332145690918,-8.365865707397461,-9.4151611328125,-11.161375045776367,-11.161375045776367,-7.217137336730957,-8.216718673706055,-9.78989601135254,-11.840286254882812
8284,-7.174133777618408,-7.663172721862793,-6.112268924713135,-6.068085193634033,-8.405267715454102,-8.405267715454102,-7.881381988525391,-8.547233581542969,-9.714485168457031,-9.714485168457031,-6.675845146179199,-7.161800384521484,-8.923480987548828,-9.079620361328123
8285,-8.045431137084961,-8.9879150390625,-7.323930740356445,-8.447223663330078,-9.97152042388916,-9.97152042388916,-9.091846466064451,-10.38330078125,-11.44606113433838,-11.44606113433838,-7.651274681091309,-8.86792278289795,-10.275352478027344,-13.292195320129396
8286,-8.424927711486816,-9.493911743164062,-8.082925796508789,-9.965215682983398,-10.32589054107666,-10.32589054107666,-9.223514556884766,-10.55869483947754,-12.01517391204834,-12.01517391204834,-8.164192199707031,-9.642672538757324,-10.512413024902344,-14.00798797607422
8287,-8.167779922485352,-9.151047706604004,-7.568629741668701,-8.93662166595459,-10.091525077819824,-10.091525077819824,-9.037394523620604,-10.31053352355957,-11.581697463989258,-11.581697463989258,-7.568106651306152,-8.743171691894531,-10.247154235839844,-13.207598686218262
8288,-7.945018768310547,-8.854032516479492,-7.123106956481934,-8.045576095581055,-9.69825553894043,-9.69825553894043,-8.991196632385254,-10.24893569946289,-11.525614738464355,-11.525614738464355,-7.797920227050781,-9.087892532348633,-10.481732368469238,-13.911335945129396
8289,-8.13481616973877,-9.107095718383787,-7.502701759338379,-8.804765701293945,-9.70217514038086,-9.70217514038086,-8.972524642944336,-10.224205017089844,-11.718551635742188,-11.718551635742188,-7.899733543395996,-9.24061107635498,-9.777623176574709,-11.7990083694458
8290,-8.679784774780273,-9.833720207214355,-8.592638969421387,-10.98464012145996,-9.884347915649414,-9.884347915649414,-9.07237720489502,-10.357341766357422,-12.069833755493164,-12.069833755493164,-8.57406234741211,-10.258159637451172,-10.10255241394043,-12.77297306060791
8291,-8.265318870544434,-9.281099319458008,-7.763708114624023,-9.347822189331056,-10.242669105529783,-10.242669105529783,-9.48806381225586,-10.911591529846191,-11.914886474609377,-11.914886474609377,-8.142680168151855,-9.605030059814451,-10.076784133911133,-12.696490287780762
8292,-6.787843704223633,-7.311132431030273,-4.8087568283081055,-3.4379217624664307,-8.917362213134766,-8.917362213134766,-8.859363555908203,-10.073158264160156,-10.564668655395508,-10.564668655395508,-6.679019927978516,-7.409542083740234,-9.14057159423828,-9.892465591430664
8293,-7.307833194732666,-8.004451751708984,-5.848735332489014,-5.517877101898193,-9.16615104675293,-9.16615104675293,-9.130661010742188,-10.435054779052734,-11.100146293640137,-11.100146293640137,-7.82525634765625,-9.12889575958252,-9.7935152053833,-11.84668254852295
8294,-7.174010276794434,-7.663142204284668,-6.113600730895996,-6.077951431274414,-8.861337661743164,-8.861337661743164,-8.298515319824219,-9.068649291992188,-9.929704666137695,-9.929704666137695,-7.095407009124756,-7.721216201782227,-8.923480987548828,-9.079620361328123
8295,-7.92559003829956,-8.828126907348633,-7.084249019622803,-7.9889044761657715,-10.478212356567385,-10.478212356567385,-9.85177230834961,-11.396371841430664,-11.611932754516602,-11.611932754516602,-8.269999504089355,-9.79601001739502,-10.275352478027344,-13.292195320129396
8296,-8.296109199523926,-9.322153091430664,-7.825287818908691,-9.470982551574709,-10.875611305236816,-10.875611305236816,-9.338998794555664,-10.71275520324707,-12.208528518676758,-12.208528518676758,-8.895907402038574,-10.740927696228027,-10.513904571533203,-14.007852554321287
8297,-8.157690048217773,-9.13759422302246,-7.548449516296387,-8.917305946350098,-10.599712371826172,-10.599712371826172,-9.520112991333008,-10.954242706298828,-11.948105812072754,-11.948105812072754,-8.234200477600098,-9.742311477661133,-10.245490074157717,-13.206003189086914
8298,-7.792393207550049,-8.650531768798828,-6.8178558349609375,-7.456117630004883,-10.278578758239746,-10.278578758239746,-9.567693710327148,-11.017683029174805,-11.660477638244627,-11.660477638244627,-8.563714981079102,-10.23658275604248,-10.481732368469238,-13.911335945129396
8299,-8.104456901550293,-9.066617965698242,-7.441984176635742,-8.704375267028809,-10.297442436218262,-10.297442436218262,-9.486567497253418,-10.909431457519531,-12.091794967651367,-12.091794967651367,-8.6002197265625,-10.291339874267578,-9.774581909179688,-11.793278694152832
8300,-8.673807144165039,-9.825750350952148,-8.580683708190918,-10.981773376464844,-10.37433624267578,-10.37433624267578,-9.522024154663086,-10.956706047058104,-12.263782501220703,-12.263782501220703,-9.188136100769045,-11.17321491241455,-10.104491233825684,-12.77961254119873
8301,-8.382193565368652,-9.436931610107422,-7.997456550598144,-9.33945083618164,-11.180683135986328,-11.180683135986328,-9.559757232666016,-11.007017135620115,-12.065321922302246,-12.065321922302246,-9.146547317504885,-11.111080169677734,-10.076784133911133,-12.696490287780762
8302,-7.022642612457275,-7.624197006225586,-5.278354167938232,-3.9012467861175537,-10.015957832336426,-10.015957832336426,-9.223031997680664,-10.558135032653809,-11.154380798339844,-11.154380798339844,-8.088926315307617,-9.524399757385254,-9.142891883850098,-9.894813537597656
8303,-7.747649669647217,-8.590872764587402,-6.728367805480957,-6.801273822784424,-10.43507194519043,-10.43507194519043,-9.532451629638672,-10.97060775756836,-11.928357124328612,-11.928357124328612,-9.19198226928711,-11.178983688354492,-9.7935152053833,-11.84668254852295
8304,-7.359649181365967,-7.895066738128662,-6.421461582183838,-6.304461479187012,-9.724567413330078,-9.724567413330078,-8.627204895019531,-9.479511260986328,-9.855525016784668,-9.855525016784668,-7.658775806427002,-8.476411819458008,-8.923480987548828,-9.079620361328123
8305,-8.470041275024414,-9.554061889648438,-8.173152923583984,-9.69084358215332,-11.961105346679688,-11.961105346679688,-10.414013862609863,-12.146190643310549,-12.924816131591797,-12.924816131591797,-9.636255264282228,-11.845392227172852,-10.272809982299805,-13.28374481201172
8306,-8.678214073181152,-9.831790924072266,-8.591802597045898,-10.52467441558838,-11.838788032531738,-11.838788032531738,-10.023119926452637,-11.624999046325684,-12.655664443969728,-12.655664443969728,-9.818445205688477,-12.118927001953123,-10.513904571533203,-14.007853507995604
8307,-8.489790916442871,-9.580560684204102,-8.214957237243652,-9.770983695983888,-11.667903900146484,-11.667903900146484,-9.95707893371582,-11.536779403686523,-12.549752235412598,-12.549752235412598,-9.571846961975098,-11.748781204223633,-10.247152328491213,-13.207596778869627
8308,-8.138250350952148,-9.111675262451172,-7.509570121765137,-8.363678932189941,-11.40934944152832,-11.40934944152832,-10.01950454711914,-11.620013236999512,-12.345298767089844,-12.345298767089844,-9.79958724975586,-12.090391159057615,-10.481731414794922,-13.911334037780762
8309,-8.454689025878906,-9.533594131469728,-8.142448425292969,-9.629435539245604,-11.542160987854004,-11.542160987854004,-9.86971664428711,-11.420295715332031,-12.67286491394043,-12.67286491394043,-9.752937316894531,-12.020416259765623,-9.775074005126951,-11.79597282409668
8310,-8.994604110717773,-10.253643989562988,-9.22458267211914,-11.79023551940918,-11.54501724243164,-11.54501724243164,-9.945756912231444,-11.521683692932127,-12.78508758544922,-12.78508758544922,-10.265335083007812,-12.789012908935549,-10.10255241394043,-12.77297306060791
8311,-5.293857574462891,-5.309033393859863,-5.503266334533691,-7.32401180267334,-6.212525367736816,-6.212525367736816,-6.425930976867676,-6.6675214767456055,-7.1822662353515625,-7.1822662353515625,-7.662309169769287,-8.884474754333496,-6.632375717163086,-12.398140907287598
8312,-4.519314289093018,-4.379581451416016,-3.179636001586914,-2.6767513751983643,-5.375333309173584,-5.375333309173584,-5.937893390655518,-6.081892967224121,-6.021268367767334,-6.021268367767334,-6.343506813049316,-6.906271457672119,-6.023136138916016,-9.359066009521484
8313,-4.943432807922363,-4.888803005218506,-4.445559978485107,-5.199372291564941,-6.085117816925049,-6.085117816925049,-6.581710815429688,-6.854457378387451,-6.823854446411133,-6.823854446411133,-7.219339370727539,-8.220062255859375,-6.809590816497803,-13.291340827941896
8314,-5.322803497314453,-5.340274333953857,-5.501003742218018,-6.410245895385742,-5.9724955558776855,-5.9724955558776855,-6.201189041137695,-6.365057945251465,-6.82805061340332,-6.82805061340332,-6.678889274597168,-7.165887832641602,-6.655123233795166,-9.587063789367676
8315,-5.3454132080078125,-5.370999336242676,-5.650707244873047,-7.613661766052246,-6.837161064147949,-6.837161064147949,-6.95292329788208,-7.299928665161133,-7.416380405426025,-7.416380405426025,-7.651274681091309,-8.86792278289795,-6.975400924682617,-14.10594081878662
8316,-5.731077671051025,-5.833697319030762,-6.8149261474609375,-9.947331428527832,-6.737417221069336,-6.737417221069336,-6.944964408874512,-7.290361404418945,-7.689347267150879,-7.689347267150879,-8.169803619384766,-9.645963668823242,-7.13607120513916,-14.909292221069336
8317,-5.553455352783203,-5.620649814605713,-6.274833679199219,-8.86191463470459,-6.702937126159668,-6.702937126159668,-6.862456321716309,-7.191351890563965,-7.301895618438721,-7.301895618438721,-7.568105697631836,-8.743168830871582,-7.078735828399658,-14.622615814208984
8318,-5.409003734588623,-5.447208404541016,-5.848704814910889,-8.014888763427734,-6.168332576751709,-6.168332576751709,-6.684211730957031,-6.977475166320801,-7.215294361114502,-7.215294361114502,-7.798391342163086,-9.088640213012695,-6.925082206726074,-13.85434627532959
8319,-5.281970024108887,-5.294867515563965,-5.4603776931762695,-7.233003616333008,-6.4612884521484375,-6.4612884521484375,-6.680326461791992,-6.97289514541626,-7.443170070648193,-7.443170070648193,-7.899733543395996,-9.24061107635498,-6.601485252380371,-12.24368953704834
8320,-5.930966854095459,-6.073564529418945,-7.414604187011719,-11.1412992477417,-6.879772186279297,-6.879772186279297,-7.009609222412109,-7.368035316467285,-7.776457786560059,-7.776457786560059,-8.57796859741211,-10.258211135864258,-7.115638732910156,-14.814457893371582
8321,-5.503978252410889,-5.561277389526367,-6.126402854919434,-7.757746696472168,-6.646038055419922,-6.646038055419922,-6.5959978103637695,-6.871701240539551,-7.264787197113037,-7.264787197113037,-8.139766693115234,-9.600908279418944,-6.633632659912109,-12.397098541259766
8322,-4.608100891113281,-4.48622465133667,-3.4387693405151367,-2.3824808597564697,-5.714834213256836,-5.714834213256836,-6.0025553703308105,-6.15947151184082,-5.834577560424805,-5.834577560424805,-6.658771514892578,-7.379415988922119,-6.025783538818359,-9.357852935791016
8323,-5.095900535583496,-5.071584224700928,-4.902169227600098,-5.308955192565918,-6.498723030090332,-6.498723030090332,-6.673950672149658,-6.965145111083984,-6.85481071472168,-6.85481071472168,-7.82525634765625,-9.12889575958252,-6.812252521514893,-13.290196418762209
8324,-5.4327898025512695,-5.468674182891846,-5.752820014953613,-6.3817009925842285,-6.223270893096924,-6.223270893096924,-6.35265064239502,-6.541761875152588,-7.015465259552002,-7.015465259552002,-7.0868000984191895,-7.709905624389648,-6.659280776977539,-9.592309951782228
8325,-5.50023889541626,-5.556690216064453,-6.122409343719482,-7.755488872528076,-7.226539611816406,-7.226539611816406,-7.000085830688477,-7.356606483459473,-7.575130939483643,-7.575130939483643,-8.241524696350098,-9.753545761108398,-6.975400924682617,-14.10594081878662
8326,-5.7889580726623535,-5.903153419494629,-6.988567352294922,-9.487805366516112,-7.202194213867188,-7.202194213867188,-7.187705993652344,-7.581651210784912,-7.6748738288879395,-7.6748738288879395,-8.901268005371094,-10.742914199829102,-7.13607120513916,-14.909292221069336
8327,-5.708615303039551,-5.806841850280762,-6.740313529968262,-8.985568046569824,-7.067831039428711,-7.067831039428711,-7.010888576507568,-7.369470119476318,-7.277979373931885,-7.277979373931885,-8.225930213928223,-9.730154037475586,-7.074277877807617,-14.614774703979492
8328,-5.559419631958008,-5.627807140350342,-6.292726516723633,-8.090394020080566,-6.725269317626953,-6.725269317626953,-6.95159387588501,-7.298416137695312,-7.353982448577881,-7.353982448577881,-8.563715934753418,-10.23658561706543,-6.925082206726074,-13.854347229003906
8329,-5.439676284790039,-5.484115123748779,-5.933495044708252,-7.370206356048584,-6.87763786315918,-6.87763786315918,-6.898767948150635,-7.234925746917725,-7.570603847503662,-7.570603847503662,-8.6002197265625,-10.291339874267578,-6.603119850158691,-12.244534492492676
8330,-6.086796283721924,-6.26055908203125,-7.882081031799316,-11.274832725524902,-7.345077991485596,-7.345077991485596,-7.196214199066162,-7.591861248016357,-7.809047222137451,-7.809047222137451,-9.188136100769045,-11.17321491241455,-7.118546485900879,-14.821667671203612
8331,-5.657174110412598,-5.745112419128418,-6.585988998413086,-7.139919281005859,-6.950058937072754,-6.950058937072754,-6.807559967041016,-7.125475883483887,-7.72251558303833,-7.72251558303833,-9.144676208496094,-11.108026504516602,-6.633632659912109,-12.397098541259766
8332,-5.017786979675293,-4.977847576141357,-4.667827606201172,-3.304553985595703,-5.883368968963623,-5.883368968963623,-6.367408275604248,-6.597293853759766,-6.609102725982666,-6.609102725982666,-8.093098640441895,-9.530906677246094,-6.025783538818359,-9.357852935791016
8333,-5.549246311187744,-5.615499973297119,-6.269432544708252,-6.5177998542785645,-6.863446235656738,-6.863446235656738,-7.0535569190979,-7.423094749450684,-7.5681376457214355,-7.5681376457214355,-9.19198226928711,-11.178984642028809,-6.803523540496826,-13.269165992736816
8334,-5.684924602508545,-5.762831211090088,-6.341135025024414,-6.496151924133301,-6.39154577255249,-6.39154577255249,-6.645581245422363,-6.8835978507995605,-7.26472806930542,-7.26472806930542,-7.662221431732178,-8.476969718933105,-6.659280776977539,-9.592309951782228
8335,-6.131396293640137,-6.314079284667969,-8.01588249206543,-10.010698318481444,-7.626218318939209,-7.626218318939209,-7.528838634490967,-7.991109848022461,-8.32236099243164,-8.32236099243164,-9.636255264282228,-11.845392227172852,-6.971729278564453,-14.102032661437988
8336,-6.1478705406188965,-6.33384895324707,-8.065305709838867,-10.10954475402832,-7.460775852203369,-7.460775852203369,-7.475347995758057,-7.929244041442871,-8.309746742248535,-8.309746742248535,-9.818445205688477,-12.118927001953123,-7.13607120513916,-14.909292221069336
8337,-6.029933929443359,-6.192424297332764,-7.704269409179687,-9.377436637878418,-7.284923553466797,-7.284923553466797,-7.340930461883545,-7.767942428588867,-8.00084114074707,-8.00084114074707,-9.574959754943848,-11.753698348999023,-7.078735828399658,-14.622615814208984
8338,-5.968386173248291,-6.118467330932617,-7.526851177215576,-9.032636642456056,-7.118499279022217,-7.118499279022217,-7.329616546630859,-7.754365921020508,-8.009397506713867,-8.009397506713867,-9.79958724975586,-12.090391159057615,-6.925082206726074,-13.85434627532959
8339,-5.96503496170044,-6.114445686340332,-7.516797542572021,-9.012529373168944,-7.218102931976318,-7.218102931976318,-7.188284873962402,-7.58244514465332,-8.136274337768555,-8.136274337768555,-9.752937316894531,-12.020416259765623,-6.603119850158691,-12.244534492492676
8340,-6.387333393096924,-6.621204853057861,-8.773780822753906,-11.520889282226562,-7.640392780303955,-7.640392780303955,-7.531583309173584,-7.996726989746094,-8.39603042602539,-8.39603042602539,-10.265335083007812,-12.789012908935549,-7.113738059997559,-14.812078475952148
8341,-7.454196929931641,-8.199630737304688,-5.682207107543945,-7.467910289764404,-10.11371612548828,-10.11371612548828,-8.902121543884277,-10.130334854125977,-11.032708168029783,-11.032708168029783,-7.662607192993164,-8.884922981262207,-10.148401260375977,-11.99347686767578
8342,-6.222011566162109,-6.556718349456787,-3.217838287353516,-2.539171934127808,-8.38074779510498,-8.38074779510498,-8.012375831604004,-8.947879791259766,-9.720917701721191,-9.720917701721191,-6.343506813049316,-6.906271457672119,-8.96750545501709,-8.443317413330078
8343,-7.026116371154785,-7.628829479217529,-4.822634220123291,-5.753522872924805,-9.83983039855957,-9.83983039855957,-9.160017013549805,-10.47419548034668,-10.905503273010254,-10.905503273010254,-7.217137336730957,-8.216716766357422,-10.189178466796877,-12.108339309692385
8344,-6.966397762298584,-7.403523445129394,-5.459872245788574,-6.241556644439697,-8.579792022705078,-8.579792022705078,-7.995593547821045,-8.6901216506958,-9.487086296081545,-9.487086296081545,-6.675845146179199,-7.161800384521484,-9.073701858520508,-8.917803764343262
8345,-7.523758411407471,-8.292516708374023,-5.821654319763184,-7.753840446472168,-11.102871894836426,-11.102871894836426,-9.732261657714844,-11.237022399902344,-11.5458984375,-11.5458984375,-7.651275634765625,-8.867925643920898,-10.522472381591797,-13.115692138671877
8346,-8.111372947692871,-9.076003074645996,-6.996882438659668,-10.104297637939451,-10.586203575134276,-10.586203575134276,-9.578716278076172,-11.03229522705078,-11.912759780883787,-11.912759780883787,-8.169169425964355,-9.64476490020752,-10.90916919708252,-14.27578067779541
8347,-7.769899845123291,-8.620540618896484,-6.310200214385986,-8.728653907775879,-10.696069717407228,-10.696069717407228,-9.365705490112305,-10.74844741821289,-11.375932693481444,-11.375932693481444,-7.568106651306152,-8.743171691894531,-10.64301300048828,-13.469843864440918
8348,-7.529298782348633,-8.299737930297852,-5.8289971351623535,-7.7662482261657715,-10.404019355773926,-10.404019355773926,-9.424631118774414,-10.826848983764648,-11.275145530700684,-11.275145530700684,-7.797919273376465,-9.087889671325684,-10.55091667175293,-13.194585800170898
8349,-7.493595600128174,-8.252134323120117,-5.757591247558594,-7.623435974121094,-10.36109447479248,-10.36109447479248,-9.287220001220703,-10.647671699523926,-11.439169883728027,-11.439169883728027,-7.899330615997314,-9.24025535583496,-10.095436096191406,-11.827112197875977
8350,-8.366338729858398,-9.415876388549805,-7.504079818725586,-11.11481761932373,-10.906362533569336,-10.906362533569336,-9.555238723754885,-11.000991821289062,-12.043985366821287,-12.043985366821287,-8.576614379882812,-10.255932807922363,-10.813690185546877,-13.981870651245115
8351,-7.737967491149902,-8.577962875366211,-6.246334552764893,-7.809609889984131,-10.757813453674316,-10.757813453674316,-9.336834907531738,-10.709786415100098,-11.247032165527344,-11.247032165527344,-8.142680168151855,-9.605030059814451,-10.150583267211914,-11.99255084991455
8352,-6.33769416809082,-6.711098670959473,-3.449525833129883,-2.2184154987335205,-9.240347862243652,-9.240347862243652,-8.26095199584961,-9.275442123413086,-9.408483505249023,-9.408483505249023,-6.679018974304199,-7.409539222717285,-8.96671199798584,-8.448409080505371
8353,-7.1849541664123535,-7.840640544891357,-5.143721580505371,-5.600739002227783,-10.449264526367188,-10.449264526367188,-9.437129020690918,-10.843511581420898,-11.035601615905762,-11.035601615905762,-7.82525634765625,-9.12889575958252,-10.189180374145508,-12.108339309692385
8354,-7.123885631561279,-7.600362777709961,-5.720077037811279,-6.238584995269775,-8.504749298095703,-8.504749298095703,-8.067436218261719,-8.779800415039062,-9.706082344055176,-9.706082344055176,-7.095407485961914,-7.721218109130859,-9.073949813842772,-8.918301582336426
