idx,construction_score,non_article_region_score,numeral_noun_score,just_noun_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
23,-3.978677988052368,-3.751847505569458,-3.4602303504943848,-2.101388931274414,-5.647611141204834,-5.647611141204834,-6.980302333831787,-8.497076988220215,-7.677584171295166,-7.677584171295166,-5.860267639160156,-7.575410842895508,-6.299604892730713,-9.904573440551758
24,-3.7772529125213623,-3.483280897140503,-3.057380199432373,-1.2956886291503906,-4.8801655769348145,-4.8801655769348145,-6.438194274902344,-7.774265289306641,-7.401731014251709,-7.401731014251709,-5.717128276824951,-7.3607025146484375,-5.972303867340088,-8.9226713180542
25,-3.9422457218170166,-3.7032711505889893,-3.3873658180236816,-1.9556598663330078,-5.637003421783447,-5.637003421783447,-6.776318550109863,-8.22509765625,-7.603809833526611,-7.603809833526611,-5.859291076660156,-7.573946475982666,-5.780239582061768,-8.346477508544922
26,-4.743795394897461,-4.772003650665283,-4.99046516418457,-3.0008163452148438,-7.749070644378662,-7.749070644378662,-7.455621242523193,-9.130834579467773,-8.446130752563477,-8.446130752563477,-6.794941425323486,-8.977422714233398,-5.899112224578857,-8.703094482421875
27,-5.333412170410156,-5.558158874511719,-6.1696977615356445,-5.359282493591309,-8.601191520690918,-8.601191520690918,-8.131601333618164,-10.032140731811523,-9.364742279052734,-9.364742279052734,-7.8625664710998535,-10.578859329223633,-6.401280879974365,-10.209600448608398
28,-5.139426231384277,-5.299511432647705,-5.781725883483887,-4.583338737487793,-8.320545196533203,-8.320545196533203,-8.039593696594238,-9.909464836120605,-9.07518482208252,-9.07518482208252,-7.589038848876953,-10.168567657470703,-6.299604892730713,-9.904573440551758
29,-4.296720504760742,-4.175903797149658,-4.096315383911133,-1.2125167846679688,-7.272693634033203,-7.272693634033203,-7.222606658935547,-8.820148468017578,-7.907529354095459,-7.907529354095459,-6.378458499908447,-8.352697372436523,-5.972303867340088,-8.9226713180542
30,-4.797425746917725,-4.84351110458374,-5.097725868225098,-3.2153377532958984,-7.85697603225708,-7.85697603225708,-7.480297088623047,-9.163735389709473,-8.362224578857422,-8.362224578857422,-7.174540042877197,-9.546819686889648,-5.780239582061768,-8.346477508544922
31,-3.9379427433013916,-3.6975338459014893,-2.4424147605895996,-1.3314704895019531,-5.608333587646484,-5.608333587646484,-6.767088890075684,-8.212791442871094,-7.721187591552734,-7.721187591552734,-5.007750511169434,-6.296635627746582,-6.294556140899658,-8.016738891601562
32,-4.1020684242248535,-3.916368246078491,-2.7706661224365234,-1.9879732131958008,-6.12807035446167,-6.12807035446167,-7.2034525871276855,-8.794610023498535,-7.977237701416016,-7.977237701416016,-5.280893802642822,-6.706350326538086,-6.840928554534912,-9.655855178833008
33,-4.112717151641846,-3.9305665493011475,-2.791963577270508,-2.0305681228637695,-6.139655590057373,-6.139655590057373,-7.20573616027832,-8.79765510559082,-7.966011047363281,-7.966011047363281,-5.181539058685303,-6.557318687438965,-6.727346897125244,-9.31511116027832
34,-4.076416015625,-3.88216495513916,-2.7193613052368164,-1.8853635787963867,-5.67135763168335,-5.67135763168335,-6.878966331481934,-8.361961364746094,-7.873101711273193,-7.873101711273193,-5.2691969871521,-6.68880558013916,-6.425478458404541,-8.409506797790527
35,-4.121366024017334,-3.942098379135132,-2.8092613220214844,-2.0651636123657227,-6.214389324188232,-6.214389324188232,-7.167430877685547,-8.746581077575684,-7.901705265045166,-7.901705265045166,-5.25911283493042,-6.673679351806641,-6.047242641448975,-7.274798393249512
36,-4.09495210647583,-3.906879425048828,-2.7564334869384766,-1.455911636352539,-5.841648578643799,-5.841648578643799,-6.84535026550293,-8.31714153289795,-7.750699520111084,-7.750699520111084,-5.551580429077148,-7.112380504608154,-6.294556140899658,-8.016738891601562
37,-4.458707809448242,-4.391887187957764,-3.483945369720459,-2.910935401916504,-6.452311038970947,-6.452311038970947,-7.384428977966309,-9.03591251373291,-8.333152770996094,-8.333152770996094,-6.2476487159729,-8.15648365020752,-6.840928554534912,-9.655855178833008
38,-4.282658576965332,-4.157154560089111,-3.1318459510803223,-2.2067365646362305,-6.29070520401001,-6.29070520401001,-7.262494087219238,-8.873332977294922,-8.043793678283691,-8.043793678283691,-5.860267639160156,-7.575410842895508,-6.727346897125244,-9.31511116027832
39,-4.086647033691406,-3.895805597305298,-2.7398228645324707,-1.4226903915405273,-5.680858612060547,-5.680858612060547,-6.831421852111816,-8.298569679260254,-7.666065216064453,-7.666065216064453,-5.717128276824951,-7.3607025146484375,-6.425478458404541,-8.409506797790527
40,-4.175897121429443,-4.014806270599365,-2.918323516845703,-1.7796916961669922,-6.190701961517334,-6.190701961517334,-7.039133071899414,-8.575518608093262,-7.79309606552124,-7.79309606552124,-5.859291076660156,-7.573946475982666,-6.047242641448975,-7.274798393249512
41,-5.076430320739746,-5.215517520904541,-4.719390392303467,-3.2903032302856445,-8.135836601257324,-8.135836601257324,-7.710790634155273,-9.471061706542969,-8.812503814697266,-8.812503814697266,-6.794941425323486,-8.977422714233398,-6.294556140899658,-8.016738891601562
42,-5.683974266052246,-6.025575637817383,-5.934477806091309,-5.72047758102417,-8.903532981872559,-8.903532981872559,-8.321549415588379,-10.285406112670898,-9.778526306152344,-9.778526306152344,-7.8625664710998535,-10.578859329223633,-6.840928554534912,-9.655855178833008
