idx,construction_score,non_article_region_score,numeral_noun_score,just_noun_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
3461,-6.132362365722656,-7.191799163818359,-8.064236640930176,-7.691453456878662,-5.619024276733398,-5.619024276733398,-5.760926723480225,-6.727504730224609,-7.8384294509887695,-7.8384294509887695,-6.508772850036621,-8.04682445526123,-5.248516082763672,-7.262479782104492
3462,-5.825833797454834,-6.808638572692871,-7.553356170654297,-6.9251322746276855,-5.806241035461426,-5.806241035461426,-5.962634086608887,-6.97963809967041,-7.466226577758789,-7.466226577758789,-6.232479095458984,-7.678432464599609,-5.091202735900879,-6.947853088378906
3463,-6.343402862548828,-7.455598831176758,-8.415969848632812,-8.219053268432617,-6.398311614990234,-6.398311614990234,-6.347399711608887,-7.460596084594727,-7.632725238800049,-7.632725238800049,-7.0048604011535645,-8.708273887634277,-5.7421064376831055,-8.249659538269043
3464,-6.199416160583496,-7.27561616897583,-8.175992965698242,-7.85908842086792,-5.574007034301758,-5.574007034301758,-6.062381744384766,-7.104323387145996,-7.892011642456055,-7.892011642456055,-6.138171195983887,-7.5526885986328125,-5.133827209472656,-7.033101558685303
3465,-5.669795036315918,-6.613590240478516,-7.2932915687561035,-6.535035610198975,-5.4313645362854,-5.4313645362854,-5.743869781494141,-6.706182956695557,-7.395636081695557,-7.395636081695557,-6.103435039520264,-7.506373882293701,-5.21656608581543,-7.198578834533691
3466,-8.263162612915039,-10.38601016998291,-13.291772842407227,-17.77374267578125,-7.751720428466797,-7.751720428466797,-7.512455463409424,-9.3850679397583,-10.840996742248535,-10.840996742248535,-8.97990608215332,-12.522549629211426,-8.14402961730957,-17.962982177734375
3467,-7.355019569396973,-9.175153732299805,-11.47548770904541,-14.141172409057617,-6.968760013580322,-6.968760013580322,-6.847059726715088,-8.49787425994873,-9.8673095703125,-9.8673095703125,-7.832965850830078,-10.802139282226562,-6.134197235107422,-11.933485984802246
3468,-7.673595428466797,-9.599921226501465,-12.112638473510742,-15.415474891662598,-7.897360324859619,-7.897360324859619,-7.9744720458984375,-10.001090049743652,-10.39174747467041,-10.39174747467041,-8.33434772491455,-11.554211616516113,-7.0401763916015625,-14.651422500610352
3469,-7.428149700164795,-9.272660255432129,-11.621747970581055,-14.433692932128906,-7.890705108642578,-7.890705108642578,-7.814466953277588,-9.787750244140625,-9.92646312713623,-9.92646312713623,-7.6506218910217285,-10.528623580932617,-6.974215030670166,-14.45353889465332
3470,-6.961766242980957,-8.228553771972656,-9.446576118469238,-9.764963150024414,-5.847982406616211,-5.847982406616211,-6.433368682861328,-7.568056106567383,-7.787433624267578,-7.787433624267578,-7.639607906341553,-9.554604530334473,-5.81148624420166,-8.388420104980469
3471,-6.628462314605713,-7.811923027038574,-8.891068458557129,-7.536945343017578,-6.842596054077148,-6.842596054077148,-6.712170600891113,-7.916559219360352,-8.335376739501953,-8.335376739501953,-6.634949684143066,-8.215060234069824,-5.248516082763672,-7.262479782104492
3472,-6.818796634674072,-8.049840927124023,-9.208292961120605,-8.012782096862793,-7.005517959594727,-7.005517959594727,-6.834845542907715,-8.069903373718262,-8.242310523986816,-8.242310523986816,-7.077179908752441,-8.804699897766113,-5.091202735900879,-6.947853088378906
3473,-6.451810359954834,-7.591109275817871,-8.596650123596191,-7.095317363739014,-7.568513870239258,-7.568513870239258,-7.188900947570801,-8.512472152709961,-7.919173240661621,-7.919173240661621,-6.884193420410156,-8.547385215759277,-5.7421064376831055,-8.249659538269043
3474,-6.508772850036621,-7.6623125076293945,-8.691588401794434,-7.237724304199219,-6.788821220397949,-6.788821220397949,-7.021296501159668,-8.302966117858887,-8.215259552001953,-8.215259552001953,-6.773597717285156,-8.399924278259277,-5.133827209472656,-7.033101558685303
3475,-6.183982849121094,-7.256324291229248,-8.150270462036133,-6.425747871398926,-6.582990646362305,-6.582990646362305,-6.555787563323975,-7.721081256866455,-8.025874137878418,-8.025874137878418,-6.264500141143799,-7.721127033233643,-5.21656608581543,-7.198578834533691
3476,-8.280654907226562,-10.409335136413574,-13.326759338378906,-15.054203987121582,-10.000336647033691,-10.000336647033691,-9.245518684387207,-11.695819854736328,-11.175651550292969,-11.175651550292969,-9.111848831176758,-12.720463752746582,-8.14402961730957,-17.962982177734375
3477,-7.8772125244140625,-9.871411323547363,-12.51987361907959,-13.44043254852295,-8.72939682006836,-8.72939682006836,-7.979113578796387,-10.007279396057129,-10.224761009216309,-10.224761009216309,-8.680229187011719,-12.073034286499023,-6.134197235107422,-11.933485984802246
3478,-8.021137237548828,-10.063310623168945,-12.807722091674805,-14.016130447387695,-9.533371925354004,-9.533371925354004,-9.037729263305664,-11.418766975402832,-10.819502830505371,-10.819502830505371,-8.805134773254395,-12.260392189025879,-7.0401763916015625,-14.651422500610352
3479,-7.926133155822754,-9.936638832092285,-12.617715835571289,-13.636116981506348,-9.687830924987793,-9.687830924987793,-8.96996021270752,-11.328408241271973,-10.681170463562012,-10.681170463562012,-8.496354103088379,-11.797222137451172,-6.974215030670166,-14.45353889465332
3480,-6.729689598083496,-7.938458442687988,-9.059782981872559,-7.7900166511535645,-7.073477268218994,-7.073477268218994,-7.172359466552734,-8.491795539855957,-7.610654830932617,-7.610654830932617,-7.288474082946777,-9.08642578125,-5.81148624420166,-8.388420104980469
3481,-5.584224224090576,-6.506626129150391,-7.123847961425781,-7.021249771118164,-5.2790374755859375,-5.2790374755859375,-5.630801200866699,-6.564847946166992,-6.935621738433838,-6.935621738433838,-6.023292541503906,-7.399517059326172,-4.686268329620361,-6.097747325897217
3482,-5.447892189025879,-6.336211204528809,-6.896627902984619,-6.680419445037842,-5.538973808288574,-5.538973808288574,-5.9533891677856445,-6.968082427978516,-6.381067276000977,-6.381067276000977,-5.764260292053223,-7.054140567779541,-5.421260833740234,-7.567731857299805
3483,-6.034709453582764,-7.069733142852783,-7.874657154083252,-8.147462844848633,-5.829690933227539,-5.829690933227539,-6.231049537658691,-7.315158367156982,-6.623592376708984,-6.623592376708984,-6.13060188293457,-7.542596340179443,-5.964690208435059,-8.654590606689453
3484,-5.826786994934082,-6.809829235076904,-7.52811861038208,-7.627655506134033,-4.779472827911377,-4.779472827911377,-5.673381805419922,-6.618073463439941,-6.949758529663086,-6.949758529663086,-5.869855880737305,-7.194934844970703,-5.198966026306152,-7.123143196105957
3485,-5.080084800720215,-5.876452445983887,-6.283616542816162,-5.760902404785156,-4.83560848236084,-4.83560848236084,-5.586861610412598,-6.509922981262207,-6.342041015625,-6.342041015625,-5.813231468200684,-7.119435787200928,-5.473381042480469,-7.67197322845459
3486,-7.682240962982178,-9.611449241638184,-12.089693069458008,-16.850341796875,-7.109598636627197,-7.109598636627197,-7.374231338500977,-9.200770378112793,-9.804062843322754,-9.804062843322754,-8.55776596069336,-11.889339447021484,-7.543520450592041,-16.080984115600586
3487,-6.547569274902344,-8.098553657531738,-9.820350646972656,-12.31165599822998,-6.254655361175537,-6.254655361175537,-6.650604248046875,-8.235934257507324,-7.687341213226318,-7.687341213226318,-7.306233882904053,-10.012041091918945,-6.1857008934021,-12.007523536682129
3488,-7.167876243591309,-8.925629615783691,-11.060964584350586,-14.792882919311523,-6.449665069580078,-6.449665069580078,-7.18803596496582,-8.952509880065918,-8.902230262756348,-8.902230262756348,-8.078227996826172,-11.170032501220703,-6.567259311676025,-13.152198791503906
3489,-7.234469413757324,-9.014420509338379,-11.1941499710083,-15.05925464630127,-6.905027866363525,-6.905027866363525,-7.204536437988281,-8.974510192871094,-8.934882164001465,-8.934882164001465,-7.609573841094971,-10.46705150604248,-6.7428765296936035,-13.67905044555664
3490,-6.085422039031982,-7.133123397827148,-7.959177494049072,-8.27424430847168,-5.366646766662598,-5.366646766662598,-6.060081481933594,-7.101448059082031,-7.170570373535156,-7.170570373535156,-6.821297645568848,-8.463523864746094,-6.013339996337891,-8.751890182495117
3491,-5.92559814453125,-6.933343410491943,-7.692804336547852,-7.384297847747803,-5.80200719833374,-5.80200719833374,-5.981015205383301,-7.002614498138428,-7.192933082580566,-7.192933082580566,-6.508772850036621,-8.04682445526123,-4.686268329620361,-6.097747325897217
3492,-5.565629482269287,-6.483382225036621,-7.092855930328369,-6.484375953674316,-6.139057159423828,-6.139057159423828,-6.330025672912598,-7.438878059387207,-6.529480934143066,-6.529480934143066,-6.232479095458984,-7.678432464599609,-5.421260833740234,-7.567731857299805
3493,-6.593141078948975,-7.7677717208862305,-8.805375099182129,-9.053154945373535,-6.507914066314697,-6.507914066314697,-6.570645809173584,-7.73965311050415,-6.917458534240723,-6.917458534240723,-7.0048604011535645,-8.708273887634277,-5.964690208435059,-8.654590606689453
3494,-6.0610198974609375,-7.102621078491211,-7.918508052825928,-7.722853183746338,-5.341236114501953,-5.341236114501953,-6.116338729858398,-7.171769618988037,-7.333408832550049,-7.333408832550049,-6.138171195983887,-7.5526885986328125,-5.198966026306152,-7.123143196105957
3495,-5.634766578674316,-6.569803714752197,-7.208084583282471,-6.657218933105469,-5.352078437805176,-5.352078437805176,-5.940590858459473,-6.952084064483643,-6.625165939331055,-6.625165939331055,-6.103435039520264,-7.506373882293701,-5.473381042480469,-7.67197322845459
3496,-8.271772384643555,-10.397490501403809,-13.268754959106445,-18.227693557739258,-7.742236614227295,-7.742236614227295,-7.513422966003418,-9.386359214782715,-10.376534461975098,-10.376534461975098,-8.97990608215332,-12.522549629211426,-7.543520450592041,-16.080984115600586
3497,-7.354378700256348,-9.174299240112305,-11.433968544006348,-14.558119773864746,-6.982776641845703,-6.982776641845703,-7.079858779907227,-8.808273315429688,-8.73034954071045,-8.73034954071045,-7.832965850830078,-10.802139282226562,-6.1857008934021,-12.007523536682129
3498,-7.235344886779785,-9.01558780670166,-11.195900917053223,-14.081984519958496,-7.408907413482666,-7.408907413482666,-7.578439712524414,-9.473048210144043,-9.136539459228516,-9.136539459228516,-8.33434772491455,-11.554211616516113,-6.567259311676025,-13.152198791503906
3499,-7.013683795928955,-8.720039367675781,-10.752578735351562,-13.195341110229492,-7.774520397186279,-7.774520397186279,-7.629199981689453,-9.540728569030762,-8.834288597106934,-8.834288597106934,-7.6506218910217285,-10.528623580932617,-6.7428765296936035,-13.67905044555664
3500,-6.526832580566406,-7.684886932373047,-8.694862365722656,-8.887385368347168,-6.006577491760254,-6.006577491760254,-6.492163181304932,-7.641550540924072,-7.744248867034912,-7.744248867034912,-7.639607906341553,-9.554604530334473,-6.013339996337891,-8.751890182495117
3501,-6.613128662109375,-7.792757034301758,-8.838688850402832,-7.451920032501221,-6.7504353523254395,-6.7504353523254395,-6.259025573730469,-7.350127220153809,-8.469873428344727,-8.469873428344727,-6.634949684143066,-8.215060234069824,-4.686268329620361,-6.097747325897217
3502,-6.718191623687744,-7.9240851402282715,-9.013792991638184,-7.71457576751709,-6.741692543029785,-6.741692543029785,-6.449633598327637,-7.588387489318848,-8.133284568786621,-8.133284568786621,-7.077179908752441,-8.804699897766113,-5.421260833740234,-7.567731857299805
3503,-6.484567165374756,-7.632055282592773,-8.624420166015625,-7.130516052246094,-7.46712589263916,-7.46712589263916,-6.96798849105835,-8.23633098602295,-7.627213001251221,-7.627213001251221,-6.884193420410156,-8.547385215759277,-5.964690208435059,-8.654590606689453
3504,-6.542228698730469,-7.704132080078125,-8.7205228805542,-7.274670124053955,-6.2544684410095215,-6.2544684410095215,-6.485123634338379,-7.632750511169434,-8.038246154785156,-8.038246154785156,-6.773597717285156,-8.399924278259277,-5.198966026306152,-7.123143196105957
3505,-6.339352607727051,-7.45053768157959,-8.382396697998047,-6.767480850219727,-6.25828742980957,-6.25828742980957,-6.06266975402832,-7.104682922363281,-7.974480152130127,-7.974480152130127,-6.264500141143799,-7.721127033233643,-5.473381042480469,-7.67197322845459
3506,-8.251452445983887,-10.37039852142334,-13.228116989135742,-14.844006538391113,-8.902302742004395,-8.902302742004395,-8.150467872619629,-10.23575210571289,-11.290783882141113,-11.290783882141113,-9.111848831176758,-12.720463752746582,-7.543520450592041,-16.080984115600586
3507,-7.863457202911377,-9.853071212768555,-12.452125549316406,-13.292024612426758,-8.14102840423584,-8.14102840423584,-7.443655014038086,-9.293334007263184,-9.93847942352295,-9.93847942352295,-8.680229187011719,-12.073034286499023,-6.1857008934021,-12.007523536682129
3508,-7.598750114440918,-9.500128746032715,-11.922711372375488,-12.233195304870605,-8.248794555664062,-8.248794555664062,-7.933146953582764,-9.945990562438965,-10.260172843933105,-10.260172843933105,-8.805134773254395,-12.260392189025879,-6.567259311676025,-13.152198791503906
3509,-7.544289588928223,-9.42751407623291,-11.813791275024414,-12.015355110168457,-8.685221672058105,-8.685221672058105,-7.963943958282471,-9.987052917480469,-10.584315299987793,-10.584315299987793,-8.496354103088379,-11.797222137451172,-6.7428765296936035,-13.67905044555664
3510,-6.814532279968262,-8.044511795043945,-9.174361228942871,-7.955428600311279,-6.6861467361450195,-6.6861467361450195,-6.604317665100098,-7.781742095947266,-8.340742111206055,-8.340742111206055,-7.288474082946777,-9.08642578125,-6.013339996337891,-8.751890182495117
3511,-5.881259918212891,-6.877921104431152,-7.6378493309021,-7.325355529785156,-5.06724739074707,-5.06724739074707,-5.631508827209473,-6.565732002258301,-7.8195390701293945,-7.8195390701293945,-6.023292541503906,-7.399517059326172,-4.955229759216309,-6.6640801429748535
3512,-5.7728071212768555,-6.742354393005371,-7.457093715667725,-7.054222106933594,-5.256234169006348,-5.256234169006348,-5.781982898712158,-6.753824710845947,-7.206336498260498,-7.206336498260498,-5.764260292053223,-7.054140567779541,-5.289125442504883,-7.331871032714844
3513,-6.080113410949707,-7.126487731933594,-7.969271183013916,-7.822488784790039,-5.924713134765625,-5.924713134765625,-6.3698344230651855,-7.4886393547058105,-7.550751209259033,-7.550751209259033,-6.13060188293457,-7.542596340179443,-5.974453926086426,-8.70252799987793
3514,-5.997538089752197,-7.023268222808838,-7.831645488739014,-7.616049766540527,-5.162087917327881,-5.162087917327881,-5.927725315093994,-6.936002731323242,-7.652531623840332,-7.652531623840332,-5.869855880737305,-7.194934844970703,-5.357973098754883,-7.469566345214844
3515,-5.2551469802856445,-6.095279693603516,-6.594327449798584,-5.760073661804199,-5.0228166580200195,-5.0228166580200195,-5.532517910003662,-6.441993713378906,-7.194741249084473,-7.194741249084473,-5.813231468200684,-7.119435787200928,-5.191587448120117,-7.136795520782471
3516,-8.149578094482422,-10.234565734863281,-13.052780151367188,-17.842723846435547,-7.303042888641357,-7.303042888641357,-7.691222190856934,-9.623424530029297,-10.665215492248535,-10.665215492248535,-8.55776596069336,-11.889339447021484,-8.06820011138916,-17.71183967590332
3517,-7.104555130004883,-8.841201782226562,-10.96273422241211,-13.662631034851074,-5.910957336425781,-5.910957336425781,-6.537576675415039,-8.085230827331543,-9.273262977600098,-9.273262977600098,-7.306233882904053,-10.012041091918945,-6.026965618133545,-11.588136672973633
3518,-7.636402130126953,-9.550331115722656,-12.02642822265625,-15.790019035339355,-7.098774433135986,-7.098774433135986,-7.713267803192139,-9.65281867980957,-9.921727180480957,-9.921727180480957,-8.078227996826172,-11.170032501220703,-7.30523681640625,-15.422950744628906
3519,-7.502103805541992,-9.37126636505127,-11.757831573486328,-15.252825736999512,-6.889003753662109,-6.889003753662109,-7.40312385559082,-9.239293098449707,-9.870429992675781,-9.870429992675781,-7.609573841094971,-10.46705150604248,-6.715813159942627,-13.654679298400879
3520,-6.740375518798828,-7.951815605163574,-9.069708824157715,-9.47314453125,-5.214532375335693,-5.214532375335693,-5.995065212249756,-7.020177364349365,-7.894985198974609,-7.894985198974609,-6.821297645568848,-8.463523864746094,-5.750496864318848,-8.254613876342773
3521,-6.1633830070495605,-7.230574607849121,-8.108054161071777,-7.6009840965271,-5.482321739196777,-5.482321739196777,-5.860025882720947,-6.851377964019775,-8.187445640563965,-8.187445640563965,-6.508772850036621,-8.04682445526123,-4.955229759216309,-6.6640801429748535
3522,-5.92301082611084,-6.930109977722168,-7.707434177398682,-7.000054359436035,-5.790599822998047,-5.790599822998047,-6.109370231628418,-7.163058757781982,-7.603400230407715,-7.603400230407715,-6.232479095458984,-7.678432464599609,-5.289125442504883,-7.331871032714844
3523,-6.5950608253479,-7.770171165466309,-8.827515602111816,-8.680177688598633,-6.490246295928955,-6.490246295928955,-6.637677192687988,-7.823441982269287,-7.983457088470459,-7.983457088470459,-7.0048604011535645,-8.708273887634277,-5.974453926086426,-8.70252799987793
3524,-6.205832004547119,-7.283636569976807,-8.178802490234375,-7.707107067108154,-5.709798336029053,-5.709798336029053,-6.308191299438477,-7.411584854125977,-8.288752555847168,-8.288752555847168,-6.138171195983887,-7.5526885986328125,-5.357973098754883,-7.469566345214844
3525,-5.792733192443848,-6.7672624588012695,-7.490304470062256,-6.674359321594238,-5.4112043380737305,-5.4112043380737305,-5.833057403564453,-6.8176679611206055,-7.825813293457031,-7.825813293457031,-6.103435039520264,-7.506373882293701,-5.191587448120117,-7.136795520782471
3526,-8.59227180480957,-10.824824333190918,-13.938167572021484,-18.75414276123047,-7.910126209259033,-7.910126209259033,-7.792770862579346,-9.758822441101074,-11.405284881591797,-11.405284881591797,-8.97990608215332,-12.522549629211426,-8.06820011138916,-17.71183967590332
3527,-7.470395565032959,-9.328989028930664,-11.694414138793945,-14.26663589477539,-6.702489852905273,-6.702489852905273,-6.8590874671936035,-8.513911247253418,-10.228083610534668,-10.228083610534668,-7.832965850830078,-10.802139282226562,-6.026965618133545,-11.588136672973633
3528,-7.724172592163086,-9.6673583984375,-12.201969146728516,-15.281744003295898,-7.818061351776123,-7.818061351776123,-8.132406234741211,-10.211668968200684,-10.644124031066895,-10.644124031066895,-8.33434772491455,-11.554211616516113,-7.30523681640625,-15.422950744628906
3529,-7.369655609130859,-9.194668769836426,-11.492934226989746,-13.863675117492676,-7.628950119018555,-7.628950119018555,-7.757969856262207,-9.712421417236328,-10.211888313293457,-10.211888313293457,-7.6506218910217285,-10.528623580932617,-6.715813159942627,-13.654679298400879
3530,-6.8586745262146,-8.099688529968262,-9.26687240600586,-9.339212417602539,-5.7623467445373535,-5.7623467445373535,-6.241708278656006,-7.328481674194336,-8.016282081604004,-8.016282081604004,-7.639607906341553,-9.554604530334473,-5.750496864318848,-8.254613876342773
3531,-6.628665924072266,-7.812178611755371,-8.883525848388672,-7.499858379364014,-6.3699235916137695,-6.3699235916137695,-6.302346229553223,-7.404278755187988,-8.619659423828125,-8.619659423828125,-6.634949684143066,-8.215060234069824,-4.955229759216309,-6.6640801429748535
3532,-6.824810028076172,-8.057358741760254,-9.210432052612305,-7.990217685699463,-6.680593013763428,-6.680593013763428,-6.585750579833984,-7.7585344314575195,-8.432228088378906,-8.432228088378906,-7.077179908752441,-8.804699897766113,-5.289125442504883,-7.331871032714844
3533,-6.543038368225098,-7.705143928527832,-8.740812301635742,-7.285788536071777,-7.374561309814453,-7.374561309814453,-7.238070487976074,-8.573934555053711,-7.987677574157715,-7.987677574157715,-6.884193420410156,-8.547385215759277,-5.974453926086426,-8.70252799987793
3534,-6.601702690124512,-7.778474807739258,-8.838587760925293,-7.432450294494629,-6.472766876220703,-6.472766876220703,-6.805406093597412,-8.033103942871094,-8.391242980957031,-8.391242980957031,-6.773597717285156,-8.399924278259277,-5.357973098754883,-7.469566345214844
3535,-6.275153636932373,-7.370288372039795,-8.294339179992676,-6.616077423095703,-6.357094764709473,-6.357094764709473,-6.24506139755249,-7.332673072814941,-8.430180549621582,-8.430180549621582,-6.264500141143799,-7.721127033233643,-5.191587448120117,-7.136795520782471
3536,-8.55151081085205,-10.770476341247559,-13.856645584106445,-16.062429428100586,-9.508810043334961,-9.508810043334961,-8.895828247070312,-11.229565620422363,-11.624068260192871,-11.624068260192871,-9.111848831176758,-12.720463752746582,-8.06820011138916,-17.71183967590332
3537,-7.968288421630859,-9.992846488952637,-12.690200805664062,-13.72953987121582,-8.125275611877441,-8.125275611877441,-7.818367958068848,-9.792952537536621,-10.442171096801758,-10.442171096801758,-8.680229187011719,-12.073034286499023,-6.026965618133545,-11.588136672973633
3538,-7.994841575622559,-10.028250694274902,-12.743306159973145,-13.8357515335083,-9.020580291748047,-9.020580291748047,-8.882400512695312,-11.211662292480469,-11.056999206542969,-11.056999206542969,-8.805134773254395,-12.260392189025879,-7.30523681640625,-15.422950744628906
3539,-7.992338180541992,-10.02491283416748,-12.738299369812012,-13.825737953186035,-9.044689178466797,-9.044689178466797,-8.549298286437988,-10.767525672912598,-10.853907585144043,-10.853907585144043,-8.496354103088379,-11.797222137451172,-6.715813159942627,-13.654679298400879
3540,-6.828885555267334,-8.06245231628418,-9.21722412109375,-8.000406265258789,-6.480002403259277,-6.480002403259277,-6.577164649963379,-7.747801780700684,-8.096170425415039,-8.096170425415039,-7.288474082946777,-9.08642578125,-5.750496864318848,-8.254613876342773
3541,-5.757681846618652,-6.723449230194092,-6.29142951965332,-5.767953395843506,-6.085129737854004,-6.085129737854004,-5.9022064208984375,-6.904104232788086,-7.272912502288818,-7.272912502288818,-6.023292541503906,-7.399517059326172,-6.077248573303223,-7.1974334716796875
3542,-5.783848762512207,-6.756156921386719,-6.3350396156311035,-5.833369731903076,-6.5283708572387695,-6.5283708572387695,-6.9228363037109375,-8.179891586303711,-6.985480308532715,-6.985480308532715,-5.764260292053223,-7.054140567779541,-6.647074222564697,-8.337084770202637
3543,-6.505626678466797,-7.658378601074219,-7.538002014160156,-7.637813091278076,-6.834911346435547,-6.834911346435547,-7.131748199462891,-8.441030502319336,-7.120250225067139,-7.120250225067139,-6.13060188293457,-7.542596340179443,-7.57939338684082,-10.201723098754883
3544,-6.287827014923096,-7.386129379272461,-7.1750030517578125,-7.093314170837402,-6.458312034606934,-6.458312034606934,-6.806246757507324,-8.034154891967773,-7.35744047164917,-7.35744047164917,-5.869855880737305,-7.194934844970703,-6.518910884857178,-8.080758094787598
3545,-5.794472694396973,-6.769437313079834,-6.352746963500977,-5.859930038452148,-5.920783996582031,-5.920783996582031,-6.188592910766602,-7.262087345123291,-7.251296520233154,-7.251296520233154,-5.813231468200684,-7.119435787200928,-5.569602012634277,-6.1821393966674805
3546,-8.05502700805664,-10.10849666595459,-11.152990341186523,-14.967599868774414,-7.532429218292236,-7.532429218292236,-8.016702651977539,-10.057397842407227,-9.612320899963379,-9.612320899963379,-8.55776596069336,-11.889339447021484,-8.87512493133545,-16.711246490478516
3547,-7.16489315032959,-8.921652793884277,-9.372724533081055,-11.40706729888916,-8.253966331481934,-8.253966331481934,-8.597829818725586,-10.832234382629395,-8.460342407226562,-8.460342407226562,-7.306233882904053,-10.012041091918945,-8.766343116760254,-16.384902954101562
3548,-8.094999313354492,-10.16179370880127,-11.232935905456543,-15.127490997314453,-9.225245475769043,-9.225245475769043,-8.884720802307129,-11.21475601196289,-9.469484329223633,-9.469484329223633,-8.078227996826172,-11.170032501220703,-9.964725494384766,-19.98004913330078
3549,-7.3736724853515625,-9.200023651123047,-9.790281295776367,-12.242182731628418,-7.3763427734375,-7.3763427734375,-7.180294990539551,-8.942188262939453,-8.582128524780273,-8.582128524780273,-7.609573841094971,-10.46705150604248,-8.207682609558105,-14.708919525146484
3550,-6.698991298675537,-7.90008544921875,-7.8602776527404785,-8.121225357055664,-6.975566387176514,-6.975566387176514,-7.63672399520874,-9.072251319885254,-7.643266677856445,-7.643266677856445,-6.821297645568848,-8.463523864746094,-7.37667179107666,-9.796278953552246
3551,-6.13625955581665,-7.196670055389404,-6.922390460968018,-5.817043781280518,-6.7913103103637695,-6.7913103103637695,-6.130866527557373,-7.189929008483887,-7.764393329620361,-7.764393329620361,-6.508772850036621,-8.04682445526123,-6.077248573303223,-7.1974334716796875
3552,-5.928333282470703,-6.936762809753418,-6.575847625732422,-5.297229766845703,-7.318472862243652,-7.318472862243652,-7.114574432373047,-8.419563293457031,-7.31442928314209,-7.31442928314209,-6.232479095458984,-7.678432464599609,-6.647074222564697,-8.337084770202637
3553,-7.083433628082275,-8.380638122558594,-8.50101375579834,-8.184979438781738,-7.310001850128174,-7.310001850128174,-7.230550289154053,-8.564533233642578,-7.662418365478516,-7.662418365478516,-7.0048604011535645,-8.708273887634277,-7.57939338684082,-10.201723098754883
3554,-6.529656410217285,-7.688416004180908,-7.578052043914795,-6.800536155700684,-7.355374813079834,-7.355374813079834,-7.103570461273193,-8.40580940246582,-7.8158087730407715,-7.8158087730407715,-6.138171195983887,-7.5526885986328125,-6.518910884857178,-8.080758094787598
3555,-6.264039039611816,-7.3563947677612305,-7.135356903076172,-6.136493682861328,-6.7327046394348145,-6.7327046394348145,-6.5871405601501465,-7.760272026062012,-7.962120056152344,-7.962120056152344,-6.103435039520264,-7.506373882293701,-5.569602012634277,-6.1821393966674805
3556,-8.375406265258789,-10.535670280456543,-11.793750762939453,-14.45441722869873,-8.476544380187988,-8.476544380187988,-8.36319351196289,-10.51938533782959,-10.453522682189941,-10.453522682189941,-8.97990608215332,-12.522549629211426,-8.87512493133545,-16.711246490478516
3557,-7.622012138366699,-9.531144142150879,-10.286962509155273,-11.440840721130371,-9.30456256866455,-9.30456256866455,-8.987112045288086,-11.351276397705078,-9.406058311462402,-9.406058311462402,-7.832965850830078,-10.802139282226562,-8.766343116760254,-16.384902954101562
3558,-8.250635147094727,-10.369308471679688,-11.544208526611328,-13.955333709716797,-10.5955810546875,-10.5955810546875,-9.311424255371094,-11.78369426727295,-10.161283493041992,-10.161283493041992,-8.33434772491455,-11.554211616516113,-9.964725494384766,-19.98004913330078
3559,-7.577892303466797,-9.472317695617676,-10.198722839355469,-11.264363288879395,-8.18027114868164,-8.18027114868164,-7.425468444824219,-9.269085884094238,-9.381576538085938,-9.381576538085938,-7.6506218910217285,-10.528623580932617,-8.207682609558105,-14.708919525146484
3560,-6.9990081787109375,-8.275106430053711,-8.360305786132812,-7.973917007446289,-7.491157531738281,-7.491157531738281,-7.806674957275391,-9.284688949584961,-8.148170471191406,-8.148170471191406,-7.639607906341553,-9.554604530334473,-7.37667179107666,-9.796278953552246
3561,-6.608397483825684,-7.786843299865723,-7.709288120269775,-6.27180814743042,-7.626656532287598,-7.626656532287598,-6.508666038513184,-7.6621785163879395,-7.680697917938232,-7.680697917938232,-6.634949684143066,-8.215060234069824,-6.077248573303223,-7.1974334716796875
3562,-6.980682373046875,-8.252198219299316,-8.32976245880127,-7.202519416809082,-8.099468231201172,-8.099468231201172,-7.4922685623168945,-8.891681671142578,-7.790414810180664,-7.790414810180664,-7.077179908752441,-8.804699897766113,-6.647074222564697,-8.337084770202637
3563,-6.926619529724121,-8.18462085723877,-8.23965835571289,-7.067363262176514,-7.579192638397217,-7.579192638397217,-7.311302185058594,-8.665473937988281,-7.225563049316406,-7.225563049316406,-6.884193420410156,-8.547385215759277,-7.57939338684082,-10.201723098754883
3564,-6.771771430969238,-7.991060256958008,-7.981577396392822,-6.68024206161499,-8.503847122192383,-8.503847122192383,-7.638600826263428,-9.074596405029297,-7.879240036010742,-7.879240036010742,-6.773597717285156,-8.399924278259277,-6.518910884857178,-8.080758094787598
3565,-6.724609375,-7.932107448577881,-7.902974605560303,-6.5623369216918945,-7.167132377624512,-7.167132377624512,-6.855214595794678,-8.09536361694336,-7.605309963226318,-7.605309963226318,-6.264500141143799,-7.721127033233643,-5.569602012634277,-6.1821393966674805
3566,-8.544670104980469,-10.76135540008545,-12.132278442382812,-13.680309295654297,-10.002520561218262,-10.002520561218262,-9.0693359375,-11.460909843444824,-10.046196937561035,-10.046196937561035,-9.111848831176758,-12.720463752746582,-8.87512493133545,-16.711246490478516
