idx,construction_score,non_article_region_score,numeral_noun_region_score,just_noun_region_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
8194,-7.817305088043213,-7.6123552322387695,-6.200448989868164,-8.267365455627441,-10.494207382202148,-10.494207382202148,-11.126155853271484,-11.749727249145508,-10.441372871398926,-10.441372871398926,-10.44301700592041,-11.0419340133667,-11.370087623596191,-12.49319076538086
8195,-8.281574249267578,-8.163064956665039,-6.320560932159424,-10.574504852294922,-12.904022216796877,-12.904022216796877,-12.321898460388184,-13.55068016052246,-11.850265502929688,-11.850265502929688,-11.502833366394045,-12.93111801147461,-12.58368682861328,-17.256040573120117
8196,-8.849159240722656,-8.919844627380371,-7.454259872436523,-12.861907958984377,-11.860837936401367,-11.860837936401367,-12.601699829101562,-13.923747062683104,-12.564602851867676,-12.564602851867676,-11.602333068847656,-13.080365180969238,-12.21485710144043,-16.156639099121094
8197,-8.745540618896484,-8.782200813293457,-7.25192928314209,-12.466300964355469,-12.805097579956056,-12.805097579956056,-13.194217681884766,-14.71377182006836,-12.62808609008789,-12.62808609008789,-11.94550895690918,-13.595130920410156,-12.93211841583252,-18.31282615661621
8198,-8.64497184753418,-8.64810848236084,-7.050789833068848,-12.064022064208984,-12.55488395690918,-12.55488395690918,-12.751819610595703,-14.123908042907717,-12.368239402770996,-12.368239402770996,-12.15304183959961,-13.9064302444458,-12.989912986755373,-18.48192024230957
8199,-7.449549674987793,-7.054211616516113,-4.659945964813232,-7.282334327697754,-12.115446090698242,-12.115446090698242,-12.72517204284668,-14.088377952575684,-11.938323974609377,-11.938323974609377,-11.691601753234863,-13.214269638061523,-12.3689546585083,-16.65720558166504
8200,-8.674967765808105,-8.688103675842285,-7.11100435256958,-12.188129425048828,-12.490163803100586,-12.490163803100586,-12.688762664794922,-14.039831161499023,-12.715564727783203,-12.715564727783203,-12.503477096557615,-14.432083129882812,-11.987878799438477,-15.488457679748535
8201,-8.25361156463623,-8.132926940917969,-6.274966239929199,-8.16600513458252,-12.555150985717772,-12.555150985717772,-12.688346862792969,-14.043176651000977,-12.175256729125977,-12.175256729125977,-11.009366989135742,-12.20404815673828,-12.07797622680664,-15.75875186920166
8202,-7.742761611938477,-7.451791763305664,-5.253264904022217,-6.122601509094238,-11.688307762145996,-11.688307762145996,-11.895549774169922,-12.986114501953123,-11.861366271972656,-11.861366271972656,-10.68077278137207,-11.710464477539062,-12.264474868774414,-16.318246841430664
8203,-7.918073654174805,-7.68554162979126,-5.603889465332031,-6.823851585388184,-12.172138214111328,-12.172138214111328,-12.43358039855957,-13.703487396240234,-12.32435703277588,-12.32435703277588,-11.502843856811523,-12.943571090698242,-12.320636749267578,-16.486736297607422
8204,-8.625329971313477,-8.627745628356934,-7.5540452003479,-9.158867835998535,-11.273463249206545,-11.273463249206545,-11.379837036132812,-12.068830490112305,-11.68008804321289,-11.68008804321289,-10.519434928894045,-11.152116775512695,-11.312161445617676,-12.38673496246338
8205,-9.36521053314209,-9.605756759643556,-8.485099792480469,-12.570472717285156,-13.86401653289795,-13.86401653289795,-12.93667697906494,-14.374282836914062,-13.242927551269531,-13.242927551269531,-12.37571907043457,-14.252885818481444,-12.565900802612305,-17.22252655029297
8206,-9.735617637634276,-10.099632263183594,-9.225913047790527,-14.052099227905272,-12.890955924987791,-12.890955924987791,-12.894590377807615,-14.318166732788086,-14.12445068359375,-14.12445068359375,-11.866605758666992,-13.489213943481444,-12.186853408813477,-16.08538246154785
8207,-9.748990058898926,-10.117462158203123,-9.252656936645508,-14.10558795928955,-14.027105331420898,-14.027105331420898,-13.233816146850586,-14.772136688232422,-14.410968780517578,-14.410968780517578,-12.214458465576172,-14.010993957519531,-12.914480209350586,-18.25295066833496
8208,-9.351181030273438,-9.58704948425293,-8.456951141357422,-12.530385971069336,-13.12466049194336,-13.12466049194336,-13.06194019317627,-14.542969703674316,-13.59842014312744,-13.59842014312744,-12.395315170288086,-14.282278060913086,-12.993204116821287,-18.504701614379883
8209,-8.330524444580078,-8.225715637207031,-6.416367053985596,-8.452816009521484,-13.236868858337402,-13.236868858337402,-13.604363441467283,-15.26620101928711,-13.137480735778809,-13.137480735778809,-12.107955932617188,-13.856393814086914,-12.373418807983398,-16.64534568786621
8210,-9.313315391540527,-9.536102294921877,-8.381946563720703,-12.383975982666016,-13.371755599975586,-13.371755599975586,-12.69759464263916,-14.057174682617188,-14.094564437866213,-14.094564437866213,-12.722827911376951,-14.761798858642578,-11.995012283325195,-15.51012134552002
8211,-8.382187843322754,-8.294600486755371,-6.519693851470947,-6.7975921630859375,-14.008007049560549,-14.008007049560549,-13.485578536987305,-15.107820510864258,-11.971725463867188,-11.971725463867188,-13.407658576965332,-15.78904628753662,-12.073776245117188,-15.746417999267578
8212,-8.295281410217285,-8.178725242614746,-6.345880508422852,-6.4517741203308105,-13.02042293548584,-13.02042293548584,-13.15364933013916,-14.665246963500977,-11.592691421508787,-11.592691421508787,-12.308856964111328,-14.140843391418455,-12.26422882080078,-16.317773818969727
8213,-8.427654266357422,-8.356024742126465,-6.611659049987793,-6.998750686645508,-14.366450309753418,-14.366450309753418,-13.83298110961914,-15.57282829284668,-12.241579055786133,-12.241579055786133,-13.04030990600586,-15.238022804260254,-12.329206466674805,-16.51270866394043
8214,-8.83334732055664,-8.881048202514648,-7.893146514892578,-8.727436065673828,-12.33500862121582,-12.33500862121582,-12.92685317993164,-14.005208015441896,-11.325088500976562,-11.325088500976562,-11.802666664123535,-12.855260848999023,-11.311379432678224,-12.385303497314451
8215,-9.928311347961426,-10.35689926147461,-9.612972259521484,-13.001376152038574,-15.868011474609377,-15.868011474609377,-14.676465034484863,-16.69747543334961,-13.746452331542969,-13.746452331542969,-13.829959869384766,-16.422496795654297,-12.568049430847168,-17.245365142822266
8216,-9.71541690826416,-10.073040008544922,-9.191410064697266,-12.10460376739502,-15.104119300842283,-15.104119300842283,-14.207454681396484,-16.072126388549805,-13.465431213378906,-13.465431213378906,-13.482574462890623,-15.90141773223877,-12.189663887023926,-16.110212326049805
8217,-9.99300765991211,-10.440471649169922,-9.736828804016112,-13.191640853881836,-16.166748046875,-16.166748046875,-14.517796516418455,-16.485916137695312,-14.097088813781738,-14.097088813781738,-13.913118362426758,-16.556795120239258,-12.91411304473877,-18.28355598449707
8218,-9.977334022521973,-10.419574737548828,-9.705482482910156,-13.128947257995604,-14.867097854614258,-14.867097854614258,-14.36113166809082,-16.27703094482422,-13.551279067993164,-13.551279067993164,-14.036216735839844,-16.741512298583984,-12.985620498657228,-18.49807929992676
8219,-8.892546653747559,-8.981401443481445,-7.548769950866699,-8.81726360321045,-14.515639305114746,-14.515639305114746,-14.530426025390623,-16.499095916748047,-13.23708152770996,-13.23708152770996,-14.23966121673584,-17.046676635742188,-12.367525100708008,-16.643795013427734
8220,-9.414506912231444,-9.67734718322754,-8.59268856048584,-10.905101776123049,-15.243183135986328,-15.243183135986328,-13.464239120483398,-15.077513694763184,-13.674570083618164,-13.674570083618164,-14.058189392089844,-16.774471282958984,-11.989751815795898,-15.510470390319824
8221,-8.958521842956543,-9.069368362426758,-7.22300910949707,-10.811960220336914,-10.817078590393066,-10.817078590393066,-11.209589004516602,-12.071313858032228,-12.036995887756348,-12.036995887756348,-10.976308822631836,-12.151649475097656,-11.905073165893556,-14.338427543640137
8222,-8.16598892211914,-8.01463508605957,-5.637466430664063,-7.647597312927246,-9.874780654907228,-9.874780654907228,-10.520140647888184,-11.152050018310549,-11.301553726196287,-11.301553726196287,-10.62725067138672,-11.62806224822998,-11.291894912719728,-12.512962341308594
8223,-8.071931838989258,-7.890073776245117,-5.454008102416992,-7.283097267150879,-10.094505310058594,-10.094505310058594,-10.869380950927734,-11.617703437805176,-11.6083984375,-11.6083984375,-11.514686584472656,-12.959217071533203,-11.206499099731444,-12.256779670715332
8224,-8.247418403625488,-8.154895782470703,-6.619125843048096,-8.116230010986328,-9.373699188232422,-9.373699188232422,-10.386600494384766,-10.8271484375,-10.548200607299805,-10.548200607299805,-10.43896484375,-11.043410301208496,-11.514345169067385,-12.347330093383787
8225,-8.94509220123291,-9.05428695678711,-7.200328826904297,-10.775738716125488,-11.20533561706543,-11.20533561706543,-11.579290390014648,-12.56013298034668,-12.392046928405762,-12.392046928405762,-11.493789672851562,-12.933829307556152,-12.655746459960938,-16.604516983032227
8226,-9.26816463470459,-9.485050201416016,-7.846473217010498,-12.068029403686523,-11.788615226745604,-11.788615226745604,-12.105297088623049,-13.261475563049316,-13.230484008789062,-13.230484008789062,-11.598015785217283,-13.069459915161133,-12.788619041442873,-17.003137588500977
8227,-8.91739559173584,-9.017358779907228,-7.144935607910156,-10.66495418548584,-11.85597038269043,-11.85597038269043,-12.259847640991213,-13.467541694641112,-12.870585441589355,-12.870585441589355,-11.941758155822754,-13.585075378417969,-12.649747848510742,-16.58652114868164
8228,-9.454703330993652,-9.732823371887209,-8.216989517211914,-12.790973663330078,-11.668464660644531,-11.668464660644531,-11.847789764404297,-12.918130874633787,-12.841862678527832,-12.841862678527832,-12.14842414855957,-13.895071983337402,-13.17896556854248,-18.17417907714844
8229,-8.420198440551758,-8.354639053344727,-6.148248672485352,-8.663043022155762,-10.806476593017578,-10.806476593017578,-11.365198135375977,-12.274676322937012,-11.834897994995115,-11.834897994995115,-11.69326400756836,-13.212332725524902,-11.332979202270508,-12.617877006530762
8230,-9.676709175109863,-10.029986381530762,-8.66126823425293,-13.68908405303955,-11.701967239379885,-11.701967239379885,-11.954360961914062,-13.060046195983888,-13.274744033813477,-13.274744033813477,-12.501863479614258,-14.425233840942385,-12.100059509277344,-14.91444969177246
8231,-9.101280212402344,-9.262746810913086,-7.510409832000732,-9.625670433044434,-11.89478874206543,-11.89478874206543,-11.80967903137207,-12.86610221862793,-12.681398391723633,-12.681398391723633,-11.01344108581543,-12.192598342895508,-11.920194625854492,-14.37485408782959
8232,-8.07531452178955,-7.894793510437012,-5.458479881286621,-5.5218119621276855,-10.628220558166504,-10.628220558166504,-10.563379287719728,-11.20436954498291,-11.77211856842041,-11.77211856842041,-10.665021896362305,-11.66996955871582,-11.30400276184082,-12.52627944946289
8233,-8.39247989654541,-8.317681312561035,-6.092811584472656,-6.790474891662598,-10.891008377075195,-10.891008377075195,-11.151145935058594,-11.98805809020996,-12.358683586120604,-12.358683586120604,-11.510122299194336,-12.951837539672852,-11.218751907348633,-12.270524978637695
8234,-8.478599548339844,-8.44403076171875,-7.004591941833496,-7.811783790588379,-10.044153213500977,-10.044153213500977,-10.314896583557127,-10.733518600463867,-11.263933181762695,-11.263933181762695,-10.51473617553711,-11.139080047607422,-11.523048400878906,-12.353232383728027
8235,-9.365337371826172,-9.607195854187012,-8.02949333190918,-10.67993450164795,-12.182400703430176,-12.182400703430176,-11.775182723999023,-12.820108413696287,-13.499878883361816,-13.499878883361816,-12.374277114868164,-14.24056339263916,-12.66827392578125,-16.619091033935547
8236,-9.454980850219728,-9.726720809936523,-8.208780288696289,-11.038507461547852,-12.744376182556152,-12.744376182556152,-12.452240943908691,-13.720516204833984,-14.179777145385742,-14.179777145385742,-11.869010925292969,-13.482662200927734,-12.804073333740234,-16.999252319335938
8237,-9.231395721435549,-9.428607940673828,-7.761611461639404,-10.144169807434082,-12.63369846343994,-12.63369846343994,-12.41476058959961,-13.670698165893556,-13.927936553955078,-13.927936553955078,-12.212060928344728,-13.997238159179688,-12.664164543151855,-16.592117309570312
8238,-9.535511016845703,-9.834094047546388,-8.369840621948242,-11.360628128051758,-12.398058891296388,-12.398058891296388,-11.974858283996582,-13.084162712097168,-13.652180671691896,-13.652180671691896,-12.392799377441406,-14.26834774017334,-13.197223663330078,-18.191293716430664
8239,-8.834183692932129,-8.898988723754883,-6.9671831130981445,-8.555314064025879,-11.90169906616211,-11.90169906616211,-11.775751113891602,-12.818686485290527,-12.851690292358398,-12.851690292358398,-12.136184692382812,-13.8834228515625,-11.337714195251465,-12.612770080566406
8240,-9.860992431640623,-10.268070220947266,-9.010831832885742,-12.629800796508787,-12.513587951660156,-12.513587951660156,-11.860498428344728,-12.931683540344238,-14.105740547180176,-14.105740547180176,-12.727903366088867,-14.771001815795898,-12.10515022277832,-14.915077209472656
8241,-9.54192352294922,-9.842340469360352,-8.381017684936523,-10.02212142944336,-13.286629676818848,-13.286629676818848,-12.686975479125977,-14.033652305603027,-12.703622817993164,-12.703622817993164,-13.405261993408203,-15.783891677856444,-11.92198657989502,-14.36558437347412
8242,-8.725339889526367,-8.753562927246094,-6.74785041809082,-6.755786895751953,-12.41500186920166,-12.41500186920166,-11.723820686340332,-12.758344650268556,-12.068132400512695,-12.068132400512695,-12.332239151000977,-14.180105209350586,-11.307491302490234,-12.522098541259766
8243,-8.84705924987793,-8.915853500366211,-6.991287708282471,-7.242661952972412,-13.028297424316406,-13.028297424316406,-12.67957878112793,-14.03268814086914,-12.461349487304688,-12.461349487304688,-13.06694221496582,-15.282161712646484,-11.222461700439451,-12.267010688781738
8244,-8.930835723876953,-9.003376007080078,-7.749505996704102,-8.254301071166992,-11.499974250793455,-11.499974250793455,-11.9883394241333,-12.824295043945312,-11.48101043701172,-11.48101043701172,-11.799002647399902,-12.853168487548828,-11.53054141998291,-12.355507850646973
8245,-9.982656478881836,-10.42998504638672,-9.262483596801758,-11.785053253173828,-14.486838340759276,-14.486838340759276,-13.272193908691406,-14.814751625061035,-13.896103858947754,-13.896103858947754,-13.848495483398438,-16.454490661621094,-12.668828964233398,-16.595333099365234
8246,-10.20768928527832,-10.73002815246582,-9.71474552154541,-12.691049575805664,-14.806973457336426,-14.806973457336426,-13.648937225341797,-15.324506759643556,-13.98275375366211,-13.98275375366211,-13.500995635986328,-15.93324089050293,-12.801807403564451,-16.9942684173584
8247,-10.038989067077637,-10.512435913085938,-9.390636444091797,-12.032363891601562,-15.13881492614746,-15.13881492614746,-13.68491554260254,-15.372478485107422,-14.263483047485352,-14.263483047485352,-13.923267364501951,-16.566648483276367,-12.659709930419922,-16.567974090576172
8248,-10.153814315795898,-10.665534973144531,-9.620285034179688,-12.491661071777344,-14.415635108947754,-14.415635108947754,-13.631586074829102,-15.29412078857422,-14.007779121398926,-14.007779121398926,-14.05075454711914,-16.75787925720215,-13.196806907653809,-18.17926597595215
8249,-9.85521125793457,-10.267398834228516,-9.023078918457031,-11.297249794006348,-13.550045013427734,-13.550045013427734,-13.30677318572998,-14.861034393310549,-13.115321159362791,-13.115321159362791,-14.234699249267578,-17.032386779785156,-11.335886001586914,-12.59650421142578
8250,-10.232409477233888,-10.77033233642578,-9.777480125427246,-12.806053161621094,-14.535396575927734,-14.535396575927734,-13.400745391845703,-14.99268627166748,-14.034873008728027,-14.034873008728027,-14.072227478027344,-16.790536880493164,-12.104059219360352,-14.90102481842041
8251,-8.445556640625,-8.387859344482422,-6.078427314758301,-9.918092727661133,-12.929511070251465,-12.929511070251465,-12.231395721435549,-13.433553695678713,-10.863930702209473,-10.863930702209473,-10.98001480102539,-12.152219772338867,-13.045190811157228,-17.514522552490234
8252,-7.379672050476074,-6.966680526733398,-3.946659803390503,-5.644321918487549,-11.158795356750488,-11.158795356750488,-10.820573806762695,-11.555612564086914,-9.48448371887207,-9.48448371887207,-10.62703800201416,-11.622754096984863,-12.309287071228027,-15.255743980407717
8253,-7.627926826477051,-7.292675971984863,-4.440147399902344,-6.693332195281982,-11.511801719665527,-11.511801719665527,-11.787510871887209,-12.836883544921877,-10.057188987731934,-10.057188987731934,-11.515888214111328,-12.95602798461914,-12.644813537597656,-16.262319564819336
8254,-7.893748760223389,-7.708765029907227,-5.945775985717773,-7.825182437896728,-9.978070259094238,-9.978070259094238,-10.57833480834961,-11.062467575073242,-9.35415744781494,-9.35415744781494,-10.44892692565918,-11.053366661071776,-12.372232437133787,-13.908404350280762
8255,-8.372160911560059,-8.284987449645996,-5.928614616394043,-9.67026424407959,-12.94744873046875,-12.94744873046875,-11.983480453491213,-13.095827102661133,-11.044687271118164,-11.044687271118164,-11.50453758239746,-12.939002990722656,-13.293526649475098,-18.208459854125977
8256,-8.91179370880127,-9.004498481750488,-7.00788164138794,-11.828800201416016,-12.480196952819824,-12.480196952819824,-12.429605484008787,-13.694205284118652,-11.233341217041016,-11.233341217041016,-11.603060722351074,-13.086788177490234,-13.519859313964844,-18.88745880126953
8257,-8.778708457946777,-8.822856903076172,-6.72955322265625,-11.208216667175291,-12.8759765625,-12.8759765625,-12.315199851989746,-13.545204162597656,-11.066967010498049,-11.066967010498049,-11.945507049560549,-13.595129013061523,-13.462871551513672,-18.73887252807617
8258,-9.146687507629396,-9.313495635986328,-7.465510368347168,-12.680131912231444,-13.164819717407228,-13.164819717407228,-12.770903587341309,-14.152809143066406,-11.431388854980469,-11.431388854980469,-12.15304183959961,-13.9064302444458,-14.369494438171388,-21.458742141723636
8259,-8.092412948608398,-7.907795429229736,-5.356960296630859,-8.463028907775879,-11.80401611328125,-11.80401611328125,-11.55591869354248,-12.532829284667969,-10.290173530578612,-10.290173530578612,-11.69160270690918,-13.21427059173584,-12.655532836914062,-16.316856384277344
8260,-9.299034118652344,-9.516624450683594,-7.770204544067383,-13.28951930999756,-11.89069366455078,-11.89069366455078,-12.056283950805664,-13.19998550415039,-11.532066345214844,-11.532066345214844,-12.503478050231934,-14.432083129882812,-13.000211715698242,-17.350894927978516
8261,-8.729063987731934,-8.756662368774414,-6.630261421203613,-9.730121612548828,-13.074859619140623,-13.074859619140623,-12.78543472290039,-14.172183990478516,-11.221809387207031,-11.221809387207031,-11.034619331359863,-12.228796005249023,-13.097755432128906,-17.643524169921875
8262,-7.560837745666504,-7.199028015136719,-4.293808937072754,-5.057216167449951,-11.584564208984377,-11.584564208984377,-11.177650451660156,-12.024499893188477,-9.733439445495604,-9.733439445495604,-10.689159393310549,-11.710606575012209,-12.352771759033203,-15.408573150634766
8263,-7.868034839630127,-7.608625411987305,-4.908205509185791,-6.286009311676025,-12.19266414642334,-12.19266414642334,-12.293290138244627,-13.512019157409668,-10.380731582641602,-10.380731582641602,-11.515417098999023,-12.949991226196287,-12.634757041931152,-16.25452995300293
8264,-8.022782325744629,-7.8669114112854,-6.152727127075195,-7.4638895988464355,-10.647743225097656,-10.647743225097656,-11.090721130371094,-11.704126358032228,-9.679834365844728,-9.679834365844728,-10.521245956420898,-11.146238327026367,-12.395223617553713,-13.974393844604492
8265,-8.701370239257812,-8.719738006591797,-6.574874401092529,-9.62857723236084,-13.247483253479004,-13.247483253479004,-12.305700302124023,-13.528566360473633,-11.772232055664062,-11.772232055664062,-12.36151885986328,-14.232346534729004,-13.260851860046388,-18.144636154174805
8266,-9.069704055786133,-9.219141960144045,-7.330605983734131,-11.175005912780762,-13.286073684692385,-13.286073684692385,-12.89064598083496,-14.30900764465332,-11.62414836883545,-11.62414836883545,-11.866605758666992,-13.489213943481444,-13.563979148864746,-19.054018020629883
8267,-8.868510246276855,-8.950883865356445,-6.928218841552734,-10.370231628417969,-13.459327697753906,-13.459327697753906,-12.855207443237305,-14.26175594329834,-11.479084968566896,-11.479084968566896,-12.214459419250488,-14.010993957519531,-13.492753982543944,-18.840341567993164
8268,-9.13517951965332,-9.306443214416504,-7.461555957794189,-11.436907768249512,-13.833023071289062,-13.833023071289062,-12.966310501098633,-14.409893035888672,-11.501084327697754,-11.501084327697754,-12.395315170288086,-14.282278060913086,-14.384843826293944,-21.5166130065918
8269,-8.314465522766113,-8.212157249450684,-5.820128917694092,-8.154051780700684,-12.701210975646973,-12.701210975646973,-12.304195404052734,-13.52707290649414,-10.777677536010742,-10.777677536010742,-12.136319160461426,-13.893783569335938,-12.683420181274414,-16.41234016418457
8270,-9.540006637573242,-9.84621238708496,-8.271211624145508,-13.0562162399292,-12.660022735595703,-12.660022735595703,-12.39866542816162,-13.653033256530762,-11.974580764770508,-11.974580764770508,-12.72646141052246,-14.77899932861328,-13.01738452911377,-17.414234161376953
8271,-9.584410667419434,-9.905418395996094,-8.360020637512207,-9.901018142700195,-14.048219680786133,-14.048219680786133,-13.199356079101562,-14.727251052856444,-12.709794044494627,-12.709794044494627,-13.396554946899414,-15.784137725830078,-13.091873168945312,-17.6377010345459
8272,-8.701781272888184,-8.7285795211792,-6.594762325286865,-6.37050199508667,-12.81557846069336,-12.81557846069336,-11.987797737121582,-13.11184024810791,-11.2571439743042,-11.2571439743042,-12.303695678710938,-14.14484977722168,-12.337154388427734,-15.392193794250488
8273,-8.961727142333984,-9.075173377990724,-7.114652633666992,-7.410282611846924,-13.51625156402588,-13.51625156402588,-12.919904708862305,-14.354650497436523,-11.798791885375977,-11.798791885375977,-13.036788940429688,-15.24119472503662,-12.629690170288086,-16.269800186157227
8274,-8.930046081542969,-9.007210731506348,-7.676031112670898,-8.151568412780762,-11.530506134033203,-11.530506134033203,-11.717995643615724,-12.493577003479004,-10.93014907836914,-10.93014907836914,-11.802667617797852,-12.855260848999023,-12.353328704833984,-13.897021293640137
8275,-9.990163803100586,-10.438590049743652,-9.145946502685549,-11.58000373840332,-14.7880277633667,-14.7880277633667,-13.271923065185549,-14.814706802368164,-13.234053611755373,-13.234053611755373,-13.829959869384766,-16.422496795654297,-13.26557731628418,-18.177465438842773
8276,-10.426855087280272,-11.020844459533691,-10.019327163696287,-13.326763153076172,-14.351300239562988,-14.351300239562988,-13.188484191894531,-14.703453063964844,-13.24323558807373,-13.24323558807373,-13.482572555541992,-15.901415824890137,-13.569293022155762,-19.08860969543457
8277,-10.175418853759766,-10.685596466064451,-9.51645565032959,-12.32102108001709,-14.904905319213867,-14.904905319213867,-13.654476165771484,-15.32477569580078,-13.25747013092041,-13.25747013092041,-13.902490615844728,-16.531295776367188,-13.49781608581543,-18.87417984008789
8278,-10.208589553833008,-10.729823112487791,-9.582796096801758,-12.453702926635742,-14.68870449066162,-14.68870449066162,-13.904160499572754,-15.65768814086914,-13.150031089782717,-13.150031089782717,-14.030418395996094,-16.72318458557129,-14.399898529052734,-21.580427169799805
8279,-9.810659408569336,-10.199249267578123,-8.786934852600098,-10.861979484558104,-13.674595832824709,-13.674595832824709,-13.453606605529783,-15.056949615478516,-12.90613842010498,-12.90613842010498,-14.229544639587402,-17.021873474121094,-12.61506175994873,-16.249528884887695
8280,-10.393939971923828,-10.976958274841309,-9.953497886657717,-13.195104598999023,-13.956758499145508,-13.956758499145508,-13.310495376586914,-14.865676879882812,-13.407760620117188,-13.407760620117188,-14.053818702697754,-16.758285522460938,-12.994150161743164,-17.37929916381836
8281,-10.345881462097168,-10.912879943847656,-9.621973037719728,-11.950818061828612,-11.09331512451172,-11.09331512451172,-11.556150436401367,-12.52655029296875,-13.360736846923828,-13.360736846923828,-10.967046737670898,-12.12599754333496,-13.063077926635742,-17.12185287475586
8282,-9.60925006866455,-9.930705070495604,-8.148710250854492,-9.004291534423828,-10.397871971130373,-10.397871971130373,-11.24400520324707,-12.110355377197266,-12.534530639648438,-12.534530639648438,-10.627249717712402,-11.628061294555664,-12.2149658203125,-14.57751750946045
8283,-9.990772247314451,-10.445775985717772,-8.938400268554688,-10.568873405456545,-10.179132461547852,-10.179132461547852,-11.198429107666016,-12.049589157104492,-12.534244537353516,-12.534244537353516,-11.514686584472656,-12.959217071533203,-12.374811172485352,-15.057052612304688
8284,-9.491116523742676,-9.707489013671877,-8.457502365112305,-9.027174949645996,-9.995681762695312,-9.995681762695312,-10.867390632629396,-11.429224014282228,-11.566577911376951,-11.566577911376951,-10.43896484375,-11.043411254882812,-12.430588722229004,-13.82748794555664
8285,-10.42115879058838,-11.019670486450195,-9.80078125,-12.283404350280762,-11.585186004638672,-11.585186004638672,-11.858497619628906,-12.930481910705566,-13.482582092285156,-13.482582092285156,-11.499693870544434,-12.936727523803713,-13.118635177612305,-17.288524627685547
8286,-10.620241165161133,-11.285112380981444,-10.19894313812256,-13.079727172851562,-11.393105506896973,-11.393105506896973,-11.940082550048828,-13.039262771606444,-13.900014877319336,-13.900014877319336,-11.602582931518556,-13.091060638427734,-12.825836181640623,-16.37575340270996
8287,-10.778942108154297,-11.496712684631348,-10.51634407043457,-13.714529991149902,-12.16326904296875,-12.16326904296875,-12.255273818969728,-13.459514617919922,-14.245866775512695,-14.245866775512695,-11.945350646972656,-13.60521125793457,-13.88389778137207,-19.566892623901367
8288,-10.742863655090332,-11.448610305786133,-10.444190979003906,-13.570223808288574,-11.492733001708984,-11.492733001708984,-12.013460159301758,-13.13709831237793,-13.472038269042969,-13.472038269042969,-12.15211296081543,-13.915355682373049,-13.726261138916016,-19.093982696533203
8289,-10.101058959960938,-10.592869758605955,-9.160579681396484,-11.00300121307373,-10.33801555633545,-10.33801555633545,-11.13183307647705,-11.958906173706056,-13.168054580688477,-13.168054580688477,-11.690153121948242,-13.222415924072266,-12.06886100769043,-14.121784210205078
8290,-10.930076599121094,-11.698225021362305,-10.818613052368164,-14.319067001342772,-10.798905372619627,-10.798905372619627,-11.438692092895508,-12.368051528930664,-13.761602401733398,-13.761602401733398,-12.50186538696289,-14.425233840942385,-12.217679023742676,-14.568236351013184
8291,-10.126599311828612,-10.626924514770508,-9.211662292480469,-10.487751007080078,-11.951726913452148,-11.951726913452148,-12.142494201660156,-13.314931869506836,-13.52161979675293,-13.52161979675293,-11.01344108581543,-12.192598342895508,-13.040945053100586,-17.03803062438965
8292,-9.534744262695312,-9.827950477600098,-8.007123947143555,-8.055133819580078,-11.348345756530762,-11.348345756530762,-11.668538093566896,-12.682989120483398,-12.694869041442873,-12.694869041442873,-10.665021896362305,-11.669971466064451,-12.206693649291992,-14.535280227661133
8293,-9.975140571594238,-10.41514492034912,-8.88791561126709,-9.816716194152832,-11.230727195739746,-11.230727195739746,-11.61957836151123,-12.61771011352539,-13.052816390991213,-13.052816390991213,-11.491025924682615,-12.908975601196287,-12.378751754760742,-15.0514554977417
8294,-9.71119499206543,-9.975211143493652,-8.810413360595703,-9.23606300354004,-10.588129043579102,-10.588129043579102,-10.996440887451172,-11.58925437927246,-12.05204963684082,-12.05204963684082,-10.512054443359377,-11.131031036376951,-12.399889945983888,-13.74688720703125
8295,-10.673507690429688,-11.346302032470703,-10.284650802612305,-12.610187530517578,-12.455105781555176,-12.455105781555176,-12.063165664672852,-13.202760696411133,-14.07570457458496,-14.07570457458496,-12.362785339355469,-14.216615676879885,-13.06318473815918,-17.083768844604492
8296,-10.679073333740234,-11.353721618652344,-10.295781135559082,-12.632447242736816,-12.337251663208008,-12.337251663208008,-12.259129524230955,-13.466471672058104,-14.62176513671875,-14.62176513671875,-11.854351043701172,-13.453964233398438,-12.830318450927734,-16.385169982910156
8297,-11.201671600341797,-12.050521850585938,-11.340980529785156,-14.722845077514648,-13.15110969543457,-13.15110969543457,-12.890774726867676,-14.308666229248049,-14.911249160766602,-14.911249160766602,-12.219669342041016,-14.001940727233888,-13.817723274230955,-19.347387313842773
8298,-10.891607284545898,-11.63710117340088,-10.720849990844728,-13.482585906982422,-12.461563110351562,-12.461563110351562,-12.44687843322754,-13.716802597045898,-13.830365180969238,-13.830365180969238,-12.392799377441406,-14.268346786499023,-13.672284126281738,-18.911067962646484
8299,-10.226285934448242,-10.750006675720217,-9.390209197998049,-10.821303367614746,-11.445286750793455,-11.445286750793455,-11.817049026489258,-12.877031326293944,-13.723062515258787,-13.723062515258787,-12.13618278503418,-13.883423805236816,-12.026342391967772,-13.973244667053224
8300,-10.92801284790039,-11.695119857788086,-10.80967617034912,-13.67369270324707,-11.849924087524414,-11.849924087524414,-11.619394302368164,-12.614004135131836,-14.410562515258787,-14.410562515258787,-12.727903366088867,-14.771004676818848,-12.178659439086914,-14.430191040039062
