idx,good,order_swap,no_article,no_modifier,noun_number
10422,-5.569316387176514,-7.796474933624268,-6.975951194763184,-5.7485246658325195,-6.969322681427002
10423,-4.969394207000732,-7.021899700164795,-7.515565872192383,-6.329297065734863,-6.291720867156982
10424,-5.394893169403076,-7.221606731414795,-7.844844818115234,-6.313580513000488,-6.549133777618408
10425,-5.394893169403076,-7.221606731414795,-7.844844818115234,-6.313580513000488,-6.549133777618408
10426,-6.5145697593688965,-6.449871063232422,-7.162100791931152,-5.861296653747559,-7.7458014488220215
10427,-5.058902263641357,-8.048910140991211,-8.797690391540527,-6.690670967102051,-6.54615592956543
10428,-5.146291732788086,-7.726748943328857,-8.275773048400879,-6.941277503967285,-7.141922473907471
10429,-5.394893169403076,-7.221606731414795,-7.844844818115234,-6.313580513000488,-6.549133777618408
10430,-5.058902263641357,-8.048910140991211,-8.797690391540527,-6.690670967102051,-6.54615592956543
10431,-6.081035137176514,-7.233886241912842,-5.839531898498535,-7.138581275939941,-7.315427780151367
10432,-6.308765888214111,-7.91586446762085,-7.192728519439697,-7.303349494934082,-7.582363605499268
10433,-7.466540813446045,-7.335474014282227,-6.1969757080078125,-7.160643577575684,-7.428725719451904
10434,-7.3558878898620605,-9.00820255279541,-8.479772567749023,-6.580126762390137,-8.574801445007324
10435,-5.398104667663574,-5.818331718444824,-5.904684066772461,-4.006907939910889,-6.1729230880737305
10436,-6.6121063232421875,-7.857059478759766,-6.448134422302246,-6.7834930419921875,-8.590847969055176
10437,-7.10017204284668,-9.417669296264648,-8.427998542785645,-7.706063270568848,-8.440932273864746
10438,-6.944843769073486,-9.484543800354004,-10.264908790588379,-8.366887092590332,-7.995393753051758
10439,-7.722809314727783,-9.264945030212402,-9.031502723693848,-8.934515953063965,-8.932806015014648
10440,-7.573957443237305,-8.617465019226074,-8.550857543945312,-8.683215141296387,-8.236771583557129
10441,-7.573957443237305,-8.617465019226074,-8.550857543945312,-8.683215141296387,-8.236771583557129
10442,-7.462926864624023,-8.582551002502441,-9.573960304260254,-7.433548927307129,-8.884247779846191
10443,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10444,-7.722809314727783,-9.264945030212402,-9.031502723693848,-8.934515953063965,-8.932806015014648
10445,-7.524585247039795,-9.241212844848633,-8.09713363647461,-8.549555778503418,-8.316376686096191
10446,-6.412231922149658,-8.2195405960083,-7.916220664978027,-6.8325090408325195,-7.881088733673096
10447,-7.43189811706543,-8.364313125610352,-8.081073760986328,-8.905716896057129,-8.047872543334961
10448,-7.13291597366333,-7.918605327606201,-6.910080909729004,-7.973015785217285,-7.989442825317383
10449,-6.609927654266357,-7.702930927276611,-6.818752288818359,-6.8456926345825195,-7.882530689239502
10450,-6.588664531707764,-7.474493026733398,-6.0379180908203125,-7.014470100402832,-8.00874137878418
10451,-6.7862162590026855,-7.513206958770752,-7.609200477600098,-7.294577598571777,-7.586763381958008
10452,-5.039289474487305,-7.572337627410889,-7.99735689163208,-7.236588478088379,-6.760483264923096
10453,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10454,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10455,-6.196346759796143,-6.151820659637451,-5.043997764587402,-6.6995038986206055,-7.392919540405273
10456,-7.573957443237305,-8.617465019226074,-8.550857543945312,-8.683215141296387,-8.236771583557129
10457,-8.952699661254883,-9.599344253540039,-9.479269027709961,-9.121512413024902,-7.953022480010986
10458,-7.259283542633057,-9.055828094482422,-8.60066032409668,-7.138581275939941,-8.155183792114258
10459,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10460,-6.310394763946533,-7.701982498168945,-6.989529609680176,-7.138581275939941,-7.709867477416992
10461,-8.613184928894043,-10.458868980407715,-11.634745597839355,-8.831742286682129,-8.870901107788086
10462,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10463,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10464,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10465,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10466,-6.599197864532471,-8.84786319732666,-10.19417953491211,-7.896113395690918,-8.031881332397461
10467,-6.785365104675293,-7.265267848968506,-6.689385890960693,-7.53598690032959,-6.814974784851074
10468,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256182670593262,-7.522525310516357
10469,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256182670593262,-7.522525310516357
10470,-5.039289474487305,-7.572337627410889,-7.99735689163208,-7.236588478088379,-6.760483264923096
10471,-7.324389934539795,-8.767511367797852,-8.572613716125488,-8.288615226745605,-8.251028060913086
10472,-11.82204818725586,-11.014826774597168,-11.628634452819824,-10.26930046081543,-8.844575881958008
10473,-7.180404186248779,-7.931248188018799,-8.10506534576416,-7.13834285736084,-8.057596206665039
10474,-6.475225448608398,-7.222279071807861,-6.167754173278809,-7.8214921951293945,-7.577988147735596
10475,-5.14417839050293,-7.9134297370910645,-8.213330268859863,-7.076451301574707,-6.595624923706055
10476,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433548927307129,-6.936203479766846
10477,-6.599197864532471,-8.84786319732666,-10.19417953491211,-7.896113395690918,-8.031881332397461
10478,-7.501872539520264,-9.256059646606445,-8.65465259552002,-8.722352027893066,-8.10914421081543
10479,-6.451656818389893,-10.394709587097168,-10.408371925354004,-8.228055000305176,-8.433897972106934
10480,-5.058902263641357,-8.048910140991211,-8.797690391540527,-6.690670967102051,-6.54615592956543
10481,-8.903589248657227,-10.367451667785645,-9.56209659576416,-7.473851203918457,-9.031445503234863
10482,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10483,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10484,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10485,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10486,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585064888000488,-6.313647747039795
10487,-5.975358963012695,-7.516836166381836,-7.047585487365723,-6.6995038986206055,-7.614776134490967
10488,-5.855352401733398,-6.982783794403076,-5.7982330322265625,-6.580126762390137,-7.147365093231201
10489,-6.104162216186523,-6.931823253631592,-5.422313690185547,-6.759705543518066,-7.12990140914917
10490,-6.719249248504639,-7.939352035522461,-7.633660793304443,-8.045828819274902,-7.830031871795654
10491,-5.14417839050293,-7.9134297370910645,-8.213330268859863,-7.076451301574707,-6.595624923706055
10492,-7.846492767333984,-7.565553188323975,-7.962158679962158,-7.91419792175293,-8.97745418548584
10493,-7.312077045440674,-7.035310745239258,-6.4281816482543945,-6.643227577209473,-7.249908924102783
10494,-7.339179515838623,-7.470943927764893,-6.011044502258301,-7.274722099304199,-7.317138195037842
10495,-9.45490550994873,-10.386346817016602,-10.26807689666748,-7.981764793395996,-9.750411033630371
10496,-7.640944004058838,-8.566306114196777,-9.167065620422363,-5.57016658782959,-8.532174110412598
10497,-6.986732482910156,-8.307599067687988,-8.412959098815918,-5.57016658782959,-7.787988185882568
10498,-8.080460548400879,-10.587713241577148,-9.281112670898438,-9.318685531616211,-9.440464973449707
10499,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10500,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585075378417969,-6.313647747039795
10501,-7.115070819854736,-9.10291576385498,-8.97656536102295,-8.81300163269043,-8.671098709106445
10502,-7.212183952331543,-7.733431816101074,-8.576546669006348,-7.0113630294799805,-9.629072189331055
10503,-7.366416931152344,-7.88745641708374,-8.871405601501465,-7.622951507568359,-8.604535102844238
10504,-6.8991780281066895,-8.298613548278809,-7.679013252258301,-7.981760025024414,-7.663055896759033
10505,-7.525635242462158,-8.469557762145996,-7.509146213531494,-7.473850250244141,-8.016253471374512
10506,-9.77228832244873,-10.86102294921875,-10.571576118469238,-11.407075881958008,-10.732872009277344
10507,-5.548115253448486,-5.780947208404541,-5.517187118530273,-6.513097763061523,-5.795922756195068
10508,-6.0891194343566895,-7.215996265411377,-7.317722320556641,-7.163642883300781,-7.148662090301514
10509,-7.500730514526367,-8.929221153259277,-8.1255464553833,-8.569637298583984,-8.783381462097168
10510,-5.14417839050293,-7.9134297370910645,-8.213330268859863,-7.076457977294922,-6.595624923706055
10511,-5.430636405944824,-7.001026153564453,-6.262345790863037,-7.5345916748046875,-5.808638095855713
10512,-6.753320693969727,-9.293988227844238,-8.562909126281738,-7.184978485107422,-7.60090970993042
10513,-6.252906322479248,-7.254419326782227,-6.629916191101074,-6.513097763061523,-7.186136245727539
10514,-6.611023426055908,-9.587504386901855,-10.311461448669434,-9.103902816772461,-7.866974353790283
10515,-6.541367053985596,-8.6430082321167,-8.689032554626465,-7.896114349365234,-8.184529304504395
10516,-6.042358875274658,-7.550605297088623,-6.372315406799316,-7.138582229614258,-7.800171375274658
10517,-6.419937610626221,-7.765928268432617,-7.398810386657715,-8.256172180175781,-7.372095108032227
10518,-7.709079742431641,-8.437919616699219,-8.301108360290527,-5.698598861694336,-8.417799949645996
10519,-8.495637893676758,-9.990294456481934,-7.406999111175537,-10.11453628540039,-9.235480308532715
10520,-7.098742961883545,-8.941880226135254,-9.641552925109863,-7.076457977294922,-8.00959587097168
10521,-8.0892915725708,-9.470991134643555,-8.727302551269531,-8.340776443481445,-7.648814678192139
10522,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256172180175781,-7.522525310516357
10523,-5.53574800491333,-7.298181056976318,-7.269245147705078,-5.668842315673828,-6.009580612182617
10524,-6.691752910614014,-7.321901321411133,-5.87359619140625,-8.05050277709961,-7.7756428718566895
10525,-8.02336597442627,-8.877102851867676,-7.710456848144531,-8.549556732177734,-8.787283897399902
10526,-7.030153751373291,-7.650594234466553,-7.738580703735352,-7.140237808227539,-8.173843383789062
10527,-6.042358875274658,-7.550605297088623,-6.372315406799316,-7.138582229614258,-7.800171375274658
10528,-8.455599784851074,-9.205531120300293,-7.992038726806641,-10.306804656982422,-9.066363334655762
10529,-8.299972534179688,-8.754695892333984,-8.539129257202148,-8.561210632324219,-9.169987678527832
10530,-6.727481365203857,-8.403700828552246,-7.152190208435059,-7.936077117919922,-8.513766288757324
10531,-8.01879596710205,-8.109490394592285,-7.918256759643555,-8.855066299438477,-8.728515625
10532,-6.092148303985596,-8.76037883758545,-9.161470413208008,-8.979862213134766,-7.309680461883545
10533,-6.733800888061523,-8.683899879455566,-9.542003631591797,-8.708782196044922,-7.703479290008545
10534,-7.524585247039795,-9.241212844848633,-8.09713363647461,-8.549556732177734,-8.316376686096191
10535,-5.841419696807861,-6.93430757522583,-5.526383399963379,-6.290264129638672,-7.012095928192139
10536,-6.458547592163086,-8.338922500610352,-9.3154296875,-7.043630599975586,-8.03065013885498
10537,-6.760174751281738,-7.682123184204102,-8.591840744018555,-7.622951507568359,-7.290918350219727
10538,-7.78108024597168,-9.618557929992676,-9.508095741271973,-10.104387283325195,-9.134507179260254
10539,-7.05601167678833,-7.667026042938232,-6.990269660949707,-8.987922668457031,-7.730941295623779
10540,-5.790472030639648,-7.914152145385742,-8.725899696350098,-7.725728988647461,-6.929934978485107
10541,-6.480184555053711,-8.467790603637695,-7.231991767883301,-7.635786056518555,-7.696696758270264
10542,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10543,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10544,-6.310394763946533,-7.701982498168945,-6.989529609680176,-7.138582229614258,-7.709867477416992
10545,-5.394893169403076,-7.221606731414795,-7.844844818115234,-6.313592910766602,-6.549133777618408
10546,-6.444042682647705,-8.16749382019043,-8.9076566696167,-8.256172180175781,-7.935307025909424
10547,-6.104162216186523,-6.931823253631592,-5.422313690185547,-6.759706497192383,-7.12990140914917
10548,-7.735317707061768,-8.911964416503906,-8.612150192260742,-6.832513809204102,-7.71068811416626
10549,-5.509366989135742,-8.494451522827148,-8.739117622375488,-8.26352310180664,-7.292509078979492
10550,-5.509366989135742,-8.494451522827148,-8.739117622375488,-8.26352310180664,-7.292509078979492
10551,-7.65598726272583,-10.408732414245605,-10.51073169708252,-8.997703552246094,-7.813127517700195
10552,-7.040578842163086,-9.007513046264648,-9.324335098266602,-9.685462951660156,-8.010503768920898
10553,-6.00123929977417,-8.221367835998535,-8.984726905822754,-7.387811660766602,-6.864779949188232
10554,-5.830896854400635,-6.340173244476318,-5.684624195098877,-6.643224716186523,-6.303308963775635
10555,-6.090643405914307,-7.606247425079346,-7.395292282104492,-6.935455322265625,-9.670411109924316
10556,-4.8469014167785645,-6.741034030914307,-7.106364727020264,-5.942189693450928,-7.701047897338867
10557,-7.465588092803955,-8.150594711303711,-7.247441291809082,-9.152523040771484,-8.15689754486084
10558,-4.8469014167785645,-6.741034030914307,-7.106364727020264,-5.942189693450928,-7.701047897338867
10559,-6.27479887008667,-8.756600379943848,-9.648736000061035,-8.209188461303711,-7.774175643920898
10560,-4.8469014167785645,-6.741034030914307,-7.106364727020264,-5.942189693450928,-7.701047897338867
10561,-6.19691801071167,-7.183172225952148,-5.9437713623046875,-7.3914337158203125,-7.4293599128723145
10562,-8.97421646118164,-11.11789321899414,-12.169633865356445,-8.956071853637695,-9.86560344696045
10563,-7.700107097625732,-7.3376994132995605,-7.019547462463379,-7.42683219909668,-7.539126873016357
10564,-5.912552356719971,-8.63002872467041,-8.899434089660645,-8.15652847290039,-7.140424728393555
10565,-5.68143367767334,-6.844038963317871,-6.533964157104492,-7.397521018981934,-5.930715084075928
10566,-8.314237594604492,-7.984212875366211,-7.176715850830078,-9.768970489501953,-8.178006172180176
10567,-8.861250877380371,-7.952887058258057,-7.168724060058594,-8.523943901062012,-12.887168884277344
10568,-7.57813835144043,-8.912984848022461,-9.249412536621094,-6.8387908935546875,-7.36756706237793
10569,-6.869558334350586,-8.772615432739258,-9.679328918457031,-6.694540023803711,-8.15649127960205
10570,-7.763397693634033,-9.307520866394043,-9.37183666229248,-7.918706893920898,-8.618047714233398
10571,-8.604368209838867,-10.049540519714355,-9.329002380371094,-9.65812873840332,-9.808917045593262
10572,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256172180175781,-7.522525310516357
10573,-6.609927654266357,-7.702930927276611,-6.818752288818359,-6.845693588256836,-7.882530689239502
10574,-10.743492126464844,-12.915000915527344,-9.415863037109375,-9.451562881469727,-10.744224548339844
10575,-6.419937610626221,-7.765928268432617,-7.398810386657715,-8.256172180175781,-7.372095108032227
10576,-6.944843769073486,-9.484543800354004,-10.264908790588379,-8.366884231567383,-7.995393753051758
10577,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10578,-7.775172710418701,-8.859533309936523,-8.097679138183594,-8.968011856079102,-9.04035472869873
10579,-7.501872539520264,-9.256059646606445,-8.65465259552002,-8.722358703613281,-8.10914421081543
10580,-5.046889781951904,-5.766741752624512,-4.760899543762207,-8.05050277709961,-5.072181224822998
10581,-5.551013469696045,-7.69114351272583,-6.142856597900391,-5.929849624633789,-7.451981067657471
10582,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10583,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10584,-7.751888275146484,-7.712435245513916,-8.775006294250488,-6.615664482116699,-8.673264503479004
10585,-8.017183303833008,-7.836626052856445,-7.979687690734863,-6.832513809204102,-8.282551765441895
10586,-6.719249248504639,-7.939352035522461,-7.633660793304443,-8.045827865600586,-7.830031871795654
10587,-6.07783317565918,-7.407043933868408,-6.8898725509643555,-6.832513809204102,-7.830836772918701
10588,-6.07783317565918,-7.407043933868408,-6.8898725509643555,-6.832513809204102,-7.830836772918701
10589,-6.578351974487305,-8.085761070251465,-7.485820770263672,-7.66425895690918,-8.102280616760254
10590,-6.818496227264404,-8.210516929626465,-6.844147682189941,-7.981760025024414,-7.704945087432861
10591,-5.551013469696045,-7.69114351272583,-6.142856597900391,-5.929849624633789,-7.451981067657471
10592,-4.995043754577637,-4.830776214599609,-4.454314708709717,-6.495022773742676,-5.126112937927246
10593,-6.406677722930908,-7.37589693069458,-7.334789276123047,-6.100336074829102,-7.17469596862793
10594,-6.943469524383545,-8.867106437683105,-8.914127349853516,-7.566307067871094,-7.920349597930908
10595,-5.9141459465026855,-9.33117961883545,-9.44917106628418,-7.031742095947266,-7.92448091506958
10596,-7.500416278839111,-8.458699226379395,-7.50091552734375,-8.615602493286133,-8.533108711242676
10597,-5.833962440490723,-6.5163421630859375,-7.625491142272949,-5.52766227722168,-6.4289045333862305
10598,-6.236149311065674,-9.562887191772461,-9.646145820617676,-7.433559417724609,-7.966137409210205
10599,-7.374664783477783,-8.565521240234375,-8.00851058959961,-10.33447265625,-7.631518840789795
10600,-6.031151294708252,-8.746743202209473,-9.21860408782959,-8.22806167602539,-7.672275066375732
10601,-6.310394763946533,-7.701982498168945,-6.989529609680176,-7.138582229614258,-7.709867477416992
10602,-5.509366989135742,-8.494451522827148,-8.739117622375488,-8.26352310180664,-7.292509078979492
10603,-6.081035137176514,-7.233886241912842,-5.839531898498535,-7.138582229614258,-7.315427780151367
10604,-5.509366989135742,-8.494451522827148,-8.739117622375488,-8.26352310180664,-7.292509078979492
10605,-6.881603717803955,-7.029231548309326,-6.780036926269531,-7.540523529052734,-6.527939319610596
10606,-7.362436294555664,-7.446882247924805,-6.561838626861572,-7.206592559814453,-7.163579940795898
10607,-5.932394027709961,-8.2815580368042,-8.455551147460938,-7.167566299438477,-6.493978500366211
10608,-8.839310646057129,-10.844894409179688,-10.236557960510254,-8.084304809570312,-9.309088706970215
10609,-6.919443130493164,-7.943461894989014,-8.215195655822754,-7.051889419555664,-8.042623519897461
10610,-8.712288856506348,-8.8987398147583,-8.985505104064941,-8.611543655395508,-10.07850456237793
10611,-5.932787895202637,-6.004080295562744,-5.687057971954346,-5.761661052703857,-6.375079154968262
10612,-9.842135429382324,-11.0621919631958,-9.920937538146973,-8.748916625976562,-9.449342727661133
10613,-6.315526962280273,-7.453647136688232,-7.506566047668457,-7.254386901855469,-6.94791841506958
10614,-7.266551971435547,-7.889371395111084,-7.1388373374938965,-7.664588928222656,-8.518706321716309
10615,-5.850295543670654,-6.35257625579834,-6.298232555389404,-5.549742698669434,-7.877624988555908
10616,-6.765050888061523,-8.160967826843262,-7.75894832611084,-7.594057083129883,-8.170629501342773
10617,-6.310394763946533,-7.701982498168945,-6.989529609680176,-7.138582229614258,-7.709867477416992
10618,-5.82102108001709,-6.684403896331787,-7.19784688949585,-4.697939872741699,-6.572503089904785
10619,-6.507658004760742,-7.4885029792785645,-8.18996810913086,-7.904428482055664,-7.784630298614502
10620,-6.384822368621826,-7.832921981811523,-8.71701717376709,-8.251617431640625,-7.949920177459717
10621,-8.951951026916504,-10.708430290222168,-10.612128257751465,-10.162654876708984,-9.640978813171387
10622,-7.255334854125977,-7.931950092315674,-7.455914497375488,-7.692644119262695,-7.989185810089111
10623,-6.445493698120117,-8.049505233764648,-8.493220329284668,-6.854021072387695,-7.766857624053955
10624,-10.559527397155762,-10.37319278717041,-12.039067268371582,-10.05825424194336,-11.025256156921387
10625,-5.7921223640441895,-6.948767185211182,-6.835009574890137,-5.535516738891602,-6.457815647125244
10626,-7.744688034057617,-8.768462181091309,-7.649303436279297,-8.223493576049805,-8.435189247131348
10627,-5.185164451599121,-6.2197771072387695,-5.947049140930176,-5.093589782714844,-6.085824966430664
10628,-5.050583362579346,-7.804728984832764,-8.204876899719238,-7.585075378417969,-6.313647747039795
10629,-10.150866508483887,-10.09262752532959,-11.133546829223633,-9.453882217407227,-10.221632957458496
10630,-5.790472030639648,-7.914152145385742,-8.725899696350098,-7.725728988647461,-6.929934978485107
10631,-8.028704643249512,-8.722250938415527,-9.365967750549316,-7.911027908325195,-7.57158088684082
10632,-7.24625825881958,-8.469660758972168,-8.890965461730957,-7.692644119262695,-8.011122703552246
10633,-5.790472030639648,-7.914152145385742,-8.725899696350098,-7.725728988647461,-6.929934978485107
10634,-6.532456874847412,-6.978552341461182,-7.216280460357666,-6.823041915893555,-6.638909816741943
10635,-5.14417839050293,-7.9134297370910645,-8.213330268859863,-7.076457977294922,-6.595624923706055
10636,-7.986003398895264,-9.406416893005371,-9.848654747009277,-9.128110885620117,-9.325014114379883
10637,-5.898988723754883,-6.488170146942139,-6.162724494934082,-6.0284271240234375,-6.638882160186768
10638,-6.250997543334961,-8.229073524475098,-8.403848648071289,-8.135005950927734,-5.131681442260742
10639,-7.48408317565918,-8.883423805236816,-10.112625122070312,-9.336833953857422,-8.452073097229004
10640,-8.085448265075684,-7.406214237213135,-7.622036933898926,-7.945765495300293,-8.418227195739746
10641,-6.1632914543151855,-8.595242500305176,-8.618087768554688,-6.508998870849609,-7.133333206176758
10642,-7.550452709197998,-9.891701698303223,-9.227044105529785,-9.351663589477539,-8.440709114074707
10643,-6.733800888061523,-8.683899879455566,-9.542003631591797,-8.708782196044922,-7.703479290008545
10644,-7.867745876312256,-7.670281887054443,-8.120283126831055,-8.218523025512695,-8.792052268981934
10645,-7.525258541107178,-8.383584022521973,-8.211145401000977,-6.049894332885742,-8.005644798278809
10646,-8.000868797302246,-8.423578262329102,-8.290833473205566,-8.482643127441406,-8.697908401489258
10647,-6.674362659454346,-8.979989051818848,-8.049599647521973,-7.13392448425293,-8.012144088745117
10648,-7.771304607391357,-9.240572929382324,-10.45882797241211,-9.452400207519531,-8.794388771057129
10649,-7.599135875701904,-9.081140518188477,-9.456101417541504,-8.366884231567383,-8.50964641571045
10650,-6.672242641448975,-7.774623870849609,-7.7956132888793945,-6.423408508300781,-7.754323482513428
10651,-7.079185962677002,-8.432531356811523,-10.1914644241333,-6.513097763061523,-8.096964836120605
10652,-6.27479887008667,-8.756600379943848,-9.648736000061035,-8.209188461303711,-7.774175643920898
10653,-6.925256729125977,-8.220685958862305,-7.934700965881348,-8.708782196044922,-7.847510814666748
10654,-7.085917949676514,-8.537505149841309,-7.2456955909729,-8.364215850830078,-8.820115089416504
10655,-6.822160720825195,-8.695394515991211,-7.955974578857422,-8.683204650878906,-8.047014236450195
10656,-4.465032577514648,-5.735552787780762,-5.632093906402588,-8.615236282348633,-5.0787577629089355
10657,-7.44123649597168,-9.529500961303711,-9.704854011535645,-8.615236282348633,-8.439013481140137
10658,-7.573957443237305,-8.617465019226074,-8.550857543945312,-8.683204650878906,-8.236771583557129
10659,-5.058902263641357,-8.048910140991211,-8.797690391540527,-6.690671920776367,-6.54615592956543
10660,-8.436638832092285,-8.399203300476074,-8.379958152770996,-9.059839248657227,-9.370505332946777
10661,-8.249650001525879,-9.572324752807617,-9.141438484191895,-9.713356018066406,-8.824681282043457
10662,-6.564169406890869,-7.484826564788818,-7.2605743408203125,-6.049894332885742,-8.186203956604004
10663,-7.766477584838867,-9.083205223083496,-7.672153472900391,-9.511190414428711,-8.994660377502441
10664,-7.329681873321533,-9.265105247497559,-7.715933322906494,-8.919300079345703,-8.977272987365723
10665,-6.719249248504639,-7.939352035522461,-7.633660793304443,-8.045827865600586,-7.830031871795654
10666,-6.718824863433838,-6.623779296875,-6.77620792388916,-6.033280372619629,-7.962973117828369
10667,-7.790151596069336,-9.970742225646973,-9.574894905090332,-9.561239242553711,-9.443726539611816
10668,-6.9948954582214355,-9.33210277557373,-8.671786308288574,-8.62348747253418,-8.581559181213379
10669,-6.993167400360107,-9.280099868774414,-7.928587436676025,-8.549556732177734,-8.2621488571167
10670,-6.419937610626221,-7.765928268432617,-7.398810386657715,-8.256172180175781,-7.372095108032227
10671,-7.318752288818359,-7.838281154632568,-7.179903030395508,-8.693544387817383,-8.45023250579834
10672,-5.14417839050293,-7.9134297370910645,-8.213330268859863,-7.076457977294922,-6.595624923706055
10673,-4.982661724090576,-5.140221118927002,-4.982407093048096,-4.709194183349609,-5.388729572296143
10674,-6.3684539794921875,-7.089569091796875,-7.204065322875977,-6.049894332885742,-7.850199222564697
10675,-5.14417839050293,-7.9134297370910645,-8.213330268859863,-7.076457977294922,-6.595624923706055
10676,-5.760742664337158,-7.5379109382629395,-7.112631797790527,-6.513097763061523,-7.673818588256836
10677,-6.104162216186523,-6.931823253631592,-5.422313690185547,-6.759706497192383,-7.12990140914917
10678,-7.324389934539795,-8.767511367797852,-8.572613716125488,-8.288612365722656,-8.251028060913086
10679,-7.637172222137451,-9.967843055725098,-10.346231460571289,-10.6912841796875,-7.97212028503418
10680,-5.252187728881836,-8.334925651550293,-8.62175178527832,-7.820163726806641,-6.763481616973877
10681,-6.570458889007568,-7.808227062225342,-8.205862998962402,-7.913536071777344,-6.698113918304443
10682,-6.475225448608398,-7.222279071807861,-6.167754173278809,-7.821500778198242,-7.577988147735596
10683,-7.180393695831299,-8.513887405395508,-9.561641693115234,-8.366884231567383,-8.10778522491455
10684,-7.758894443511963,-8.500438690185547,-8.4209566116333,-8.411738395690918,-9.671847343444824
10685,-6.307920455932617,-6.739521503448486,-5.880457878112793,-7.298381805419922,-7.593294143676758
10686,-9.51125717163086,-9.499709129333496,-10.33697509765625,-10.678322792053223,-10.357979774475098
10687,-9.60240650177002,-9.709152221679688,-8.139655113220215,-11.949653625488281,-10.150769233703613
10688,-6.886383533477783,-8.111430168151855,-7.5595808029174805,-7.856792449951172,-8.047028541564941
10689,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256172180175781,-7.522525310516357
10690,-6.3218464851379395,-8.035994529724121,-8.493854522705078,-6.597318649291992,-7.3168416023254395
10691,-7.369035720825195,-8.791571617126465,-8.95595932006836,-7.502620697021484,-8.156155586242676
10692,-9.163926124572754,-10.229851722717285,-9.96005916595459,-9.477588653564453,-9.359314918518066
10693,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256172180175781,-7.522525310516357
10694,-6.159121990203857,-8.071032524108887,-8.833797454833984,-8.256172180175781,-7.522525310516357
10695,-8.06213092803955,-8.295559883117676,-6.6886138916015625,-8.179754257202148,-8.852960586547852
10696,-7.722809314727783,-9.264945030212402,-9.031502723693848,-8.934516906738281,-8.932806015014648
10697,-6.7862162590026855,-7.513206958770752,-7.609200477600098,-7.294578552246094,-7.586763381958008
10698,-4.949028491973877,-8.015841484069824,-8.306619644165039,-7.433559417724609,-6.936203479766846
10699,-6.367743968963623,-7.319766521453857,-7.408379554748535,-6.823041915893555,-7.253162860870361
10700,-6.553490161895752,-8.713021278381348,-9.124037742614746,-8.973419189453125,-7.509382247924805
10701,-6.729352951049805,-8.93855094909668,-9.169694900512695,-9.709487915039062,-7.976562976837158
10702,-8.00968074798584,-9.751923561096191,-9.416462898254395,-9.740365982055664,-9.302189826965332
10703,-5.836381912231445,-7.623820781707764,-7.0462646484375,-6.580114364624023,-7.594832897186279
10704,-5.7389445304870605,-7.253683090209961,-6.691258430480957,-6.1925201416015625,-7.192489147186279
10705,-7.823333263397217,-9.176919937133789,-8.110291481018066,-10.639719009399414,-8.870157241821289
10706,-8.875506401062012,-9.995991706848145,-10.639174461364746,-11.76821517944336,-9.993264198303223
10707,-10.959224700927734,-11.155783653259277,-11.496888160705566,-12.142576217651367,-10.587836265563965
10708,-5.804910659790039,-7.2491841316223145,-6.699350357055664,-6.340419769287109,-7.2527689933776855
10709,-6.954082012176514,-8.846034049987793,-9.415297508239746,-9.384965896606445,-8.331757545471191
10710,-6.010325908660889,-7.969822406768799,-8.867391586303711,-6.508998870849609,-7.640241622924805
